ccode1,ccode2,capdist,iso_o,iso_d
380,435,5334.384179712795,SWE,MRT
380,625,4998.871394946254,SWE,SDN
380,626,6154.272156892877,SWE,SSD
615,110,7011.270311570874,DZA,GUY
615,115,6817.429234356957,DZA,SUR
615,52,7046.571293147998,DZA,TTO
615,101,7536.5209385576745,DZA,VEN
615,990,17413.581041694586,DZA,WSM
615,955,18257.888801512992,DZA,TON
615,160,10163.202329724903,DZA,ARG
615,145,9508.204748343265,DZA,BOL
615,140,7899.504268210958,DZA,BRA
615,155,10907.622836337128,DZA,CHL
615,130,9273.617653284931,DZA,ECU
615,150,9364.366184641165,DZA,PRY
615,135,9940.787342878746,DZA,PER
615,165,10026.897880610059,DZA,URY
615,90,9362.316455744322,DZA,GTM
615,70,9767.523107898916,DZA,MEX
615,53,6720.819954196101,DZA,BRB
615,54,6743.637536221165,DZA,DMA
615,55,6983.194010800786,DZA,GRD
615,56,6788.705203618121,DZA,LCA
615,57,6858.907982830529,DZA,VCT
615,42,7309.937892858322,DZA,DOM
615,41,7518.579411167862,DZA,HTI
615,51,7949.168133333374,DZA,JAM
615,31,7570.071798993724,DZA,BHS
615,80,9043.726648223641,DZA,BLZ
615,100,8562.70492296218,DZA,COL
615,94,9106.26087576155,DZA,CRI
615,40,8123.557339435405,DZA,CUB
615,92,9309.184681281145,DZA,SLV
615,91,9109.024177709203,DZA,HND
615,93,9156.644094052352,DZA,NIC
615,95,8759.643137758278,DZA,PAN
615,58,6677.600210604984,DZA,ATG
615,60,6738.002743293538,DZA,KNA
615,395,3473.189745195878,DZA,ISL
615,205,1977.9042330309642,DZA,IRL
615,200,1656.5994850525258,DZA,GBR
615,402,3573.7063150567456,DZA,CPV
615,437,3422.865571126824,DZA,CIV
615,452,3472.519915070782,DZA,GHA
615,450,3654.937818740327,DZA,LBR
615,235,1094.694060856074,DZA,PRT
615,230,711.8890387074458,DZA,ESP
615,439,2740.6572683944573,DZA,BFA
615,438,3459.1083355161272,DZA,GIN
615,404,3332.1141412756306,DZA,GNB
615,432,2890.4494020232623,DZA,MLI
615,433,3181.8040512567873,DZA,SEN
615,451,3536.4553332909186,DZA,SLE
615,420,3240.2572910184463,DZA,GMB
615,522,4880.443159956506,DZA,DJI
615,531,4264.708187350282,DZA,ERI
615,530,4726.081772711717,DZA,ETH
615,712,7987.44772412467,DZA,MNG
615,500,5052.355053121948,DZA,UGA
615,645,3761.745682373703,DZA,IRQ
615,663,3056.445971389482,DZA,JOR
615,705,5501.3053539695,DZA,KAZ
615,385,2632.9748372608515,DZA,NOR
615,365,3341.4155917197163,DZA,RUS
615,380,2732.702479057125,DZA,SWE
615,615,0,DZA,DZA
615,232,650.4016339917257,DZA,AND
615,471,3744.3074923794247,DZA,CMR
615,482,3922.9586413133334,DZA,CAF
615,221,858.1879717785719,DZA,MCO
615,616,636.2460863458869,DZA,TUN
615,434,3353.5811253325287,DZA,BEN
615,411,3702.376964973418,DZA,GNQ
615,946,15663.471879598037,DZA,KIR
615,436,2577.028165237996,DZA,NER
615,475,3099.0110423697683,DZA,NGA
615,403,4050.385635254159,DZA,STP
615,461,3288.3961374621567,DZA,TGO
615,339,1534.5227598116549,DZA,ALB
615,346,1518.9299606794116,DZA,BIH
615,344,1474.42281809297,DZA,HRV
615,325,992.3601068193076,DZA,ITA
615,343,1683.0407500369124,DZA,MKD
615,338,1033.1308760175432,DZA,MLT
615,331,1126.2333468808886,DZA,SMR
615,355,1852.0325123981506,DZA,BGR
615,352,2728.9540879444453,DZA,CYP
615,372,3609.3752842404197,DZA,GEO
615,350,1833.1922379369844,DZA,GRC
615,660,2954.8549058234685,DZA,LBN
615,640,2617.5242214767272,DZA,TUR
615,305,1672.2261074297899,DZA,AUT
615,316,1740.4527686350712,DZA,CZE
615,390,2221.3880644662067,DZA,DNK
615,310,1776.6639443858928,DZA,HUN
615,290,2223.1007713612407,DZA,POL
615,317,1708.8190146832662,DZA,SVK
615,349,1405.6184675688316,DZA,SVN
615,211,1566.6837133230383,DZA,BEL
615,220,1345.8582256357643,DZA,FRA
615,223,1269.4184336261053,DZA,LIE
615,212,1448.9034354811793,DZA,LUX
615,210,1738.269652215401,DZA,NLD
615,225,1185.4060592302924,DZA,CHE
615,370,2679.4578868189515,DZA,BLR
615,366,2963.40309906553,DZA,EST
615,375,3033.2962130045435,DZA,FIN
615,367,2737.4731253849536,DZA,LVA
615,368,2617.2255951185825,DZA,LTU
615,359,2409.5018200665677,DZA,MDA
615,360,2119.370444101835,DZA,ROU
615,369,2663.2757507664655,DZA,UKR
615,781,7996.747980818683,DZA,MDV
615,698,5465.809119850543,DZA,OMN
615,520,5793.053596165729,DZA,SOM
615,780,8378.222283614281,DZA,LKA
615,701,4829.578506008037,DZA,TKM
615,704,5613.2546412796455,DZA,UZB
615,679,4703.652483429001,DZA,YEM
615,371,3605.2942476301505,DZA,ARM
615,373,4052.980020266142,DZA,AZE
615,692,4614.848048152841,DZA,BHR
615,630,4303.963298959768,DZA,IRN
615,690,4235.535468987582,DZA,KWT
615,694,4747.657227500105,DZA,QAT
615,670,4357.012489669145,DZA,SAU
615,696,5043.152095397123,DZA,ARE
615,700,5871.210296332628,DZA,AFG
615,703,5977.716831547107,DZA,KGZ
615,790,7581.666475608101,DZA,NPL
615,770,6244.00959193332,DZA,PAK
615,702,5673.593208922442,DZA,TJK
615,771,8250.056456056367,DZA,BGD
615,760,7954.737954771957,DZA,BTN
615,835,11611.60814439344,DZA,BRN
615,740,10837.851243708988,DZA,JPN
615,731,9785.893141642853,DZA,PRK
615,986,12954.479755527926,DZA,PLW
615,840,11387.259583441552,DZA,PHL
615,732,9964.345098640542,DZA,KOR
615,811,10292.213302150298,DZA,KHM
615,812,9684.896629484541,DZA,LAO
615,775,9183.094350116002,DZA,MMR
615,800,9799.798102079176,DZA,THA
615,816,9722.720715129157,DZA,VNM
615,983,14990.268289442623,DZA,MHL
615,987,14515.10916971665,DZA,FSM
615,571,7203.314770580965,DZA,BWA
615,516,5214.526048236651,DZA,BDI
615,501,5468.381444985193,DZA,KEN
615,517,5116.784537650528,DZA,RWA
615,551,6352.549442463767,DZA,ZMB
615,552,6717.452498412053,DZA,ZWE
615,581,6817.288884218618,DZA,COM
615,570,7745.7542594665,DZA,LSO
615,553,6478.081319953123,DZA,MWI
615,541,7606.028346823809,DZA,MOZ
615,560,7400.9061800942845,DZA,ZAF
615,572,7575.55653147684,DZA,SWZ
615,540,5158.645556522521,DZA,AGO
615,484,4715.8274794993,DZA,COG
615,490,4724.225297928424,DZA,COD
615,950,17878.66293793567,DZA,FJI
615,481,4081.519460619736,DZA,GAB
615,565,6733.846178683128,DZA,NAM
615,920,19157.757634141457,DZA,NZL
615,580,7730.675988676697,DZA,MDG
615,590,8509.438966994776,DZA,MUS
615,591,7104.490553217563,DZA,SYC
615,860,13498.042950756562,DZA,TLS
615,900,16968.10562694323,DZA,AUS
615,970,15670.191199152583,DZA,NRU
615,910,15297.316877173998,DZA,PNG
615,940,16197.920404894092,DZA,SLB
615,947,16849.230314082375,DZA,TUV
615,935,17434.59921690496,DZA,VUT
615,20,6419.3071993800895,DZA,CAN
615,255,1929.0574258393613,DZA,DEU
615,713,10652.376061904686,DZA,TWN
615,710,9104.234920057654,DZA,CHN
615,820,10598.96092999758,DZA,MYS
615,830,10901.487810967443,DZA,SGP
615,850,11664.231019851568,DZA,IDN
615,620,1020.5335067791376,DZA,LBY
615,483,3030.519716199669,DZA,TCD
615,666,2999.361362973749,DZA,ISR
615,652,3036.6593082033974,DZA,SYR
615,651,2715.5986719769053,DZA,EGY
615,750,6841.615913218556,DZA,IND
615,341,1525.2362906165772,DZA,MNE
615,347,1681.6500624800221,DZA,KOS
615,345,1715.4088158102645,DZA,SRB
615,2,6808.24659824073,DZA,USA
615,510,5845.683690803195,DZA,TZA
615,600,947.2885919928749,DZA,MAR
615,435,2784.1858459317064,DZA,MRT
615,625,3739.160193454535,DZA,SDN
615,626,4578.867687612649,DZA,SSD
232,110,7039.854212453357,AND,GUY
232,115,6880.5513622609515,AND,SUR
232,52,7011.1807438108945,AND,TTO
232,101,7461.076447423331,AND,VEN
232,990,16763.226982769334,AND,WSM
232,955,17609.069701966033,AND,TON
232,160,10508.124584118419,AND,ARG
232,145,9657.065602349427,AND,BOL
232,140,8198.184909427973,AND,BRA
232,155,11174.39956306809,AND,CHL
232,130,9208.53553487054,AND,ECU
232,150,9653.727581428675,AND,PRY
232,135,9989.103914038593,AND,PER
232,165,10388.368234733465,AND,URY
232,90,9089.1516411779,AND,GTM
232,70,9405.477506473302,AND,MEX
232,53,6675.954000460674,AND,BRB
232,54,6662.343155866168,AND,DMA
232,55,6931.650274498455,AND,GRD
232,56,6723.762931670045,AND,LCA
232,57,6800.858175157863,AND,VCT
232,42,7136.324973252496,AND,DOM
232,41,7328.312414330503,AND,HTI
232,51,7734.6047784918255,AND,JAM
232,31,7287.853617345458,AND,BHS
232,80,8760.071734365656,AND,BLZ
232,100,8487.703495934255,AND,COL
232,94,8913.93335560327,AND,CRI
232,40,7829.344845846654,AND,CUB
232,92,9051.690167574834,AND,SLV
232,91,8861.205196201412,AND,HND
232,93,8930.88885617568,AND,NIC
232,95,8607.308630263497,AND,PAN
232,58,6573.769522237176,AND,ATG
232,60,6626.408956811836,AND,KNA
232,395,2833.897905400018,AND,ISL
232,205,1335.2089421419294,AND,IRL
232,200,1008.1574655398438,AND,GBR
232,402,3883.066636546619,AND,CPV
232,437,4009.6925942527373,AND,CIV
232,452,4097.052697452089,AND,GHA
232,450,4189.185196932387,AND,LBR
232,235,993.4525414433598,AND,PRT
232,230,493.0232016459658,AND,ESP
232,439,3352.0793164064557,AND,BFA
232,438,3945.8775729146346,AND,GIN
232,404,3779.63501864556,AND,GNB
232,432,3433.653483632257,AND,MLI
232,433,3579.2414385458615,AND,SEN
232,451,4034.538324931417,AND,SLE
232,420,3661.6625470454637,AND,GMB
232,522,5279.614590770348,AND,DJI
232,531,4666.995491091787,AND,ERI
232,530,5184.712908552034,AND,ETH
232,712,7617.2451249421,AND,MNG
232,500,5608.709722812995,AND,UGA
232,645,3860.6248530216535,AND,IRQ
232,663,3243.9972096305896,AND,JOR
232,705,5213.396884656914,AND,KAZ
232,385,2037.638750519775,AND,NOR
232,365,2971.0048547853103,AND,RUS
232,380,2190.586520601615,AND,SWE
232,615,650.4016339917257,AND,DZA
232,232,0,AND,AND
232,471,4393.199755957084,AND,CMR
232,482,4550.181699212818,AND,CAF
232,221,499.21838294104884,AND,MCO
232,616,975.2537510729395,AND,TUN
232,434,3991.729889877359,AND,BEN
232,411,4352.733816151968,AND,GNQ
232,946,15077.102489632474,AND,KIR
232,436,3212.833301329344,AND,NER
232,475,3749.1774164498706,AND,NGA
232,403,4698.548009712356,AND,STP
232,461,3922.0692010346706,AND,TGO
232,339,1520.997103004039,AND,ALB
232,346,1377.1604556594275,AND,BIH
232,344,1213.3386283052723,AND,HRV
232,325,907.5559352117806,AND,ITA
232,343,1640.7932206492346,AND,MKD
232,338,1338.382996046025,AND,MLT
232,331,901.8269923355508,AND,SMR
232,355,1784.452439807832,AND,BGR
232,352,2863.8020834217446,AND,CYP
232,372,3540.5695433453307,AND,GEO
232,350,1949.543649067594,AND,GRC
232,660,3104.397841227081,AND,LBN
232,640,2629.2973598574354,AND,TUR
232,305,1321.8030283064538,AND,AUT
232,316,1303.0087647891032,AND,CZE
232,390,1667.9560914713231,AND,DNK
232,310,1488.2121077360973,AND,HUN
232,290,1817.9690919633379,AND,POL
232,317,1371.3106400408408,AND,SVK
232,349,1108.67106391415,AND,SVN
232,211,950.9328302835781,AND,BEL
232,220,710.472099227981,AND,FRA
232,223,815.0726865598132,AND,LIE
232,212,866.9429859100019,AND,LUX
232,210,1124.433516430533,AND,NLD
232,225,680.209750609095,AND,CHE
232,370,2293.8588636889303,AND,BLR
232,366,2465.2351597624615,AND,EST
232,375,2527.2018620661506,AND,FIN
232,367,2270.2107447589196,AND,LVA
232,368,2199.171043298943,AND,LTU
232,359,2209.951292351341,AND,MDA
232,360,1993.2823863545411,AND,ROU
232,369,2376.7560675004615,AND,UKR
232,781,8224.310653875074,AND,MDV
232,698,5609.35891837564,AND,OMN
232,520,6246.179794789932,AND,SOM
232,780,8536.635621719983,AND,LKA
232,701,4775.455080795016,AND,TKM
232,704,5464.414538267328,AND,UZB
232,679,5058.7440619248655,AND,YEM
232,371,3569.422405650376,AND,ARM
232,373,3993.137671623203,AND,AZE
232,692,4783.13726113095,AND,BHR
232,630,4320.740201760088,AND,IRN
232,690,4376.828392899404,AND,KWT
232,694,4921.791358558311,AND,QAT
232,670,4577.377216736672,AND,SAU
232,696,5206.872256527704,AND,ARE
232,700,5811.695479836297,AND,AFG
232,703,5787.618364000718,AND,KGZ
232,790,7506.582347153482,AND,NPL
232,770,6173.391621291189,AND,PAK
232,702,5563.580210702914,AND,TJK
232,771,8181.789852422633,AND,BGD
232,760,7855.841920051213,AND,BTN
232,835,11530.526211781886,AND,BRN
232,740,10377.34076359808,AND,JPN
232,731,9385.730211852831,AND,PRK
232,986,12695.004209300683,AND,PLW
232,840,11181.202140090027,AND,PHL
232,732,9567.03986485778,AND,KOR
232,811,10230.797109270994,AND,KHM
232,812,9583.506038942625,AND,LAO
232,775,9139.325704252537,AND,MMR
232,800,9748.495565795276,AND,THA
232,816,9574.934720686559,AND,VNM
232,983,14409.787718342272,AND,MHL
232,987,14038.90078790369,AND,FSM
232,571,7840.453200223695,AND,BWA
232,516,5803.687155625018,AND,BDI
232,501,6002.754554536526,AND,KEN
232,517,5697.50023871413,AND,RWA
232,551,6972.427871205342,AND,ZMB
232,552,7331.358111527963,AND,ZWE
232,581,7355.643824406831,AND,COM
232,570,8383.54138351878,AND,LSO
232,553,7072.924746149878,AND,MWI
232,541,8227.897581244386,AND,MOZ
232,560,8033.860863768527,AND,ZAF
232,572,8201.88305924879,AND,SWZ
232,540,5808.343365914927,AND,AGO
232,484,5361.740181589219,AND,COG
232,490,5370.115148368211,AND,COD
232,950,17278.71968627351,AND,FJI
232,481,4731.904561762489,AND,GAB
232,565,7382.937898786584,AND,NAM
232,920,19464.645492255608,AND,NZL
232,580,8273.756452382488,AND,MDG
232,590,9005.695438304007,AND,MUS
232,591,7527.2379078046015,AND,SYC
232,860,13447.016941333519,AND,TLS
232,900,17110.156240294884,AND,AUS
232,970,15137.587745511912,AND,NRU
232,910,15046.047939093269,AND,PNG
232,940,15787.283374732422,AND,SLB
232,947,16230.575885440445,AND,TUV
232,935,16974.91101385733,AND,VUT
232,20,5958.000508561976,AND,CAN
232,255,1425.0218394912736,AND,DEU
232,713,10364.341213241118,AND,TWN
232,710,8751.06296296652,AND,CHN
232,820,10631.424603972386,AND,MYS
232,830,10935.411024879431,AND,SGP
232,850,11741.761439426633,AND,IDN
232,620,1478.8102878417737,AND,LBY
232,483,3660.7547075202733,AND,TCD
232,666,3196.4039642116627,AND,ISR
232,652,3188.474214811491,AND,SYR
232,651,2985.78012543278,AND,EGY
232,750,6806.272346870134,AND,IND
232,341,1456.806125418929,AND,MNE
232,347,1609.5267650997218,AND,KOS
232,345,1546.5654598958597,AND,SRB
232,2,6401.175040233316,AND,USA
232,510,6406.943670399435,AND,TZA
232,600,1190.1825661838577,AND,MAR
232,435,3170.3991821195978,AND,MRT
232,625,4200.453144550281,AND,SDN
232,626,5121.5900253241025,AND,SSD
471,110,7728.542420493744,CMR,GUY
471,115,7399.811855914502,CMR,SUR
471,52,8082.913127391494,CMR,TTO
471,101,8674.111564255378,CMR,VEN
471,990,18842.8805419996,CMR,WSM
471,955,17974.846597749034,CMR,TON
471,160,8464.718006849627,CMR,ARG
471,145,9044.865673703935,CMR,BOL
471,140,6893.221091921574,CMR,BRA
471,155,9528.83312949966,CMR,CHL
471,130,10022.139183826248,CMR,ECU
471,150,8126.996202798933,CMR,PRY
471,135,9946.103823097805,CMR,PER
471,165,8252.893769280632,CMR,URY
471,90,11198.955286045391,CMR,GTM
471,70,12021.283374619754,CMR,MEX
471,53,7874.940613245492,CMR,BRB
471,54,8071.543752571429,CMR,DMA
471,55,8114.033909355029,CMR,GRD
471,56,8027.146981893627,CMR,LCA
471,57,8048.451036889283,CMR,VCT
471,42,8976.360938401585,CMR,DOM
471,41,9229.523227885857,CMR,HTI
471,51,9707.518593461311,CMR,JAM
471,31,9715.870793004739,CMR,BHS
471,80,10983.16391967717,CMR,BLZ
471,100,9499.044001524753,CMR,COL
471,94,10558.886107373257,CMR,CRI
471,40,10248.679249684812,CMR,CUB
471,92,11071.322189470196,CMR,SLV
471,91,10851.75015098742,CMR,HND
471,93,10776.235049018796,CMR,NIC
471,95,10063.441348675105,CMR,PAN
471,58,8128.091906864382,CMR,ATG
471,60,8213.524646900247,CMR,KNA
471,395,7208.279083640851,CMR,ISL
471,205,5720.2012891767135,CMR,IRL
471,200,5390.06143116348,CMR,GBR
471,402,4027.8999851695366,CMR,CPV
471,437,1890.1937704608636,CMR,CIV
471,452,1314.9492792710328,CMR,GHA
471,450,2488.9527346666387,CMR,LBR
471,235,4389.904921961958,CMR,PRT
471,230,4324.741390761845,CMR,ESP
471,439,1716.4321022682095,CMR,BFA
471,438,2855.6569661363314,CMR,GIN
471,404,3115.1034969952984,CMR,GNB
471,432,2357.21887137354,CMR,MLI
471,433,3400.4642148531434,CMR,SEN
471,451,2781.939726869291,CMR,SLE
471,420,3266.7442630599303,CMR,GMB
471,522,3589.031892607737,CMR,DJI
471,531,3260.0888599376863,CMR,ERI
471,530,3059.412795103818,CMR,ETH
471,712,10101.109097058497,CMR,MNG
471,500,2373.907960576839,CMR,UGA
471,645,4721.2219278089815,CMR,IRQ
471,663,4021.2327403509335,CMR,JOR
471,705,7615.593768236253,CMR,KAZ
471,385,6217.5891672139205,CMR,NOR
471,365,6207.706708786044,CMR,RUS
471,380,6177.9432161943805,CMR,SWE
471,615,3744.3074923794247,CMR,DZA
471,232,4393.199755957084,CMR,AND
471,471,0,CMR,CMR
471,482,786.581335953436,CMR,CAF
471,221,4435.0679535320105,CMR,MCO
471,616,3649.622877783739,CMR,TUN
471,434,1028.190796482419,CMR,BEN
471,411,303.88005592113853,CMR,GNQ
471,946,17896.732944576506,CMR,KIR
471,436,1485.4217128348469,CMR,NER
471,475,725.8165720201686,CMR,NGA
471,403,664.5652004082385,CMR,STP
471,461,1155.4510773511774,CMR,TGO
471,339,4231.526212697777,CMR,ALB
471,346,4480.882839542963,CMR,BIH
471,344,4666.695205363737,CMR,HRV
471,325,4214.0676708986275,CMR,ITA
471,343,4337.892101794315,CMR,MKD
471,338,3560.2090917738956,CMR,MLT
471,331,4439.804348937869,CMR,SMR
471,355,4456.257503050518,CMR,BGR
471,352,4132.81566409671,CMR,CYP
471,372,5342.47505874909,CMR,GEO
471,350,3977.250083414339,CMR,GRC
471,660,4149.398666460064,CMR,LBN
471,640,4535.086530627624,CMR,TUR
471,305,4934.930532261428,CMR,AUT
471,316,5130.095991822172,CMR,CZE
471,390,5744.697608146885,CMR,DNK
471,310,4889.603754312399,CMR,HUN
471,290,5434.876491900777,CMR,POL
471,317,4936.672547961456,CMR,SVK
471,349,4683.7168211110775,CMR,SVN
471,211,5249.257218114001,CMR,BEL
471,220,5063.109678750127,CMR,FRA
471,223,4798.382853832405,CMR,LIE
471,212,5095.621211890331,CMR,LUX
471,210,5409.253140378339,CMR,NLD
471,225,4786.399048761775,CMR,CHE
471,370,5736.647546097819,CMR,BLR
471,366,6267.276951174183,CMR,EST
471,375,6349.899987116463,CMR,FIN
471,367,5993.328716884547,CMR,LVA
471,368,5770.998395260444,CMR,LTU
471,359,5063.77918655552,CMR,MDA
471,360,4716.367973725939,CMR,ROU
471,369,5460.766836326892,CMR,UKR
471,781,6881.323900379755,CMR,MDV
471,698,5504.817330329559,CMR,OMN
471,520,3768.0997279664966,CMR,SOM
471,780,7575.069917681227,CMR,LKA
471,701,6066.736037825856,CMR,TKM
471,704,7070.581468867887,CMR,UZB
471,679,3794.5335720884495,CMR,YEM
471,371,5210.079001778346,CMR,ARM
471,373,5579.9267602826585,CMR,AZE
471,692,4842.40138210848,CMR,BHR
471,630,5401.2080434424315,CMR,IRN
471,690,4768.547038653603,CMR,KWT
471,694,4888.689085315902,CMR,QAT
471,670,4420.379926743618,CMR,SAU
471,696,5123.845882441071,CMR,ARE
471,700,6833.583112493696,CMR,AFG
471,703,7544.7282197470495,CMR,KGZ
471,790,8220.421641074992,CMR,NPL
471,770,7166.311695035618,CMR,PAK
471,702,6932.40721235256,CMR,TJK
471,771,8712.523188971745,CMR,BGD
471,760,8641.332934653245,CMR,BTN
471,835,11473.254880111255,CMR,BRN
471,740,13101.101275576206,CMR,JPN
471,731,11818.267719795538,CMR,PRK
471,986,13527.881031078841,CMR,PLW
471,840,11995.814118492537,CMR,PHL
471,732,11954.135659350502,CMR,KOR
471,811,10311.689745264086,CMR,KHM
471,812,10042.443112885665,CMR,LAO
471,775,9324.749742485843,CMR,MMR
471,800,9860.751529203311,CMR,THA
471,816,10328.207223789837,CMR,VNM
471,983,17447.929817097884,CMR,MHL
471,987,16123.821119789323,CMR,FSM
471,571,3513.749323684785,CMR,BWA
471,516,2140.4416443080677,CMR,BDI
471,501,2871.738723604246,CMR,KEN
471,517,2161.168610016526,CMR,RWA
471,551,2820.5039220939975,CMR,ZMB
471,552,3215.6695311767958,CMR,ZWE
471,581,3911.22288746224,CMR,COM
471,570,4046.9703881108285,CMR,LSO
471,553,3154.260507092384,CMR,MWI
471,541,4010.4064558732643,CMR,MOZ
471,560,3735.605281357697,CMR,ZAF
471,572,3950.7114887559237,CMR,SWZ
471,540,1417.7913054740402,CMR,AGO
471,484,991.448042493433,CMR,COG
471,490,999.9393028569853,CMR,COD
471,950,17862.795132827578,CMR,FJI
471,481,448.54543968943216,CMR,GAB
471,565,2989.7503367041736,CMR,NAM
471,920,15544.92198962412,CMR,NZL
471,580,4679.641223763137,CMR,MDG
471,590,5685.744437487547,CMR,MUS
471,591,4975.2670641110335,CMR,SYC
471,860,12774.924713653847,CMR,TLS
471,900,14435.32830637547,CMR,AUS
471,970,17285.43083141122,CMR,NRU
471,910,15079.150661487334,CMR,PNG
471,940,16499.05767907153,CMR,SLB
471,947,18555.788041101354,CMR,TUV
471,935,17041.37095625273,CMR,VUT
471,20,9488.576732391002,CMR,CAN
471,255,5396.085007512979,CMR,DEU
471,713,11879.952326016499,CMR,TWN
471,710,10963.36979839056,CMR,CHN
471,820,10048.705298896786,CMR,MYS
471,830,10284.797541415153,CMR,SGP
471,850,10670.025663843218,CMR,IDN
471,620,3217.9215209684553,CMR,LBY
471,483,959.1630171069784,CMR,TCD
471,666,3960.951689257865,CMR,ISR
471,652,4168.873939346434,CMR,SYR
471,651,3565.6172232392496,CMR,EGY
471,750,7438.700080147253,CMR,IND
471,341,4341.760373259475,CMR,MNE
471,347,4403.347400599905,CMR,KOS
471,345,4620.9699165919155,CMR,SRB
471,2,9615.77346071405,CMR,USA
471,510,2912.6032927064703,CMR,TZA
471,600,3841.5259156340476,CMR,MAR
471,435,3386.902040248031,CMR,MRT
471,625,2641.5336034104407,CMR,SDN
471,626,2231.8002214283133,CMR,SSD
482,110,8503.441378384372,CAF,GUY
482,115,8177.242645822372,CAF,SUR
482,52,8846.194983242434,CAF,TTO
482,101,9437.218732116082,CAF,VEN
482,990,18460.22478926721,CAF,WSM
482,955,17652.812076977,CAF,TON
482,160,9129.812346483375,CAF,ARG
482,145,9811.564529538922,CAF,BOL
482,140,7651.739779671035,CAF,BRA
482,155,10212.829160791529,CAF,CHL
482,130,10806.710064815303,CAF,ECU
482,150,8850.202793330775,CAF,PRY
482,135,10725.313600413125,CAF,PER
482,165,8912.147937625145,CAF,URY
482,90,11937.05938172112,CAF,GTM
482,70,12723.727080970935,CAF,MEX
482,53,8629.259124756576,CAF,BRB
482,54,8816.361631487014,CAF,DMA
482,55,8872.283538724441,CAF,GRD
482,56,8777.681008562406,CAF,LCA
482,57,8802.411418076086,CAF,VCT
482,42,9704.836320217863,CAF,DOM
482,41,9957.045390974252,CAF,HTI
482,51,10436.327304056445,CAF,JAM
482,31,10402.635939428097,CAF,BHS
482,80,11709.11144797231,CAF,BLZ
482,100,10276.838204026286,CAF,COL
482,94,11319.667180859275,CAF,CRI
482,40,10945.004199697414,CAF,CUB
482,92,11814.541002608063,CAF,SLV
482,91,11594.34093872848,CAF,HND
482,93,11527.718130745528,CAF,NIC
482,95,10828.837225961743,CAF,PAN
482,58,8864.268524287085,CAF,ATG
482,60,8948.7696064956,CAF,KNA
482,395,7381.854378999623,CAF,ISL
482,205,5883.155755450167,CAF,IRL
482,200,5505.937432580146,CAF,GBR
482,402,4754.167114806377,CAF,CPV
482,437,2657.720237521733,CAF,CIV
482,452,2089.0204198312854,CAF,GHA
482,450,3263.4529510037314,CAF,LBR
482,235,4724.912214531995,CAF,PRT
482,230,4572.8634895378445,CAF,ESP
482,439,2383.0782643866864,CAF,BFA
482,438,3610.728255680638,CAF,GIN
