year,cgdppc,gptfr,cow_code,polity2,iso3,toa_ml,toa_fa,tfr_delta10
1992,4892,3.75,600,-7,MAR,1952,1959,1.6900001
1992,2451,2.2,359,5,MDA,NA,1936,0.34999999
1992,876,6.12,580,9,MDG,1952,1956,0.43000001
1992,10169,3.27,70,0,MEX,1917,1998,1.1900001
1992,7018,2.13,343,6,MKD,NA,NA,0.31999999
1992,645,7.15,432,4,MLI,1952,1955,0
1992,999,3.24,775,-5,MMR,1954,NA,1.45
1992,7500,2.05,341,NA,MNE,NA,NA,0.16
1992,2248,3.45,712,9,MNG,1994,2006,2.4100001
1992,465,6.12,541,-6,MOZ,NA,NA,0.28999999
1992,1732,5.94,435,-6,MRT,1952,1955,0.43000001
1992,11138,2.25,590,10,MUS,1975,NA,0.16
1992,810,6.68,553,-9,MWI,2000,NA,0.94
1992,9572,3.47,820,4,MYS,1955,NA,0.5
1992,4801,4.97,565,6,NAM,1994,NA,1.29
1992,800,7.75,436,3,NER,1952,1961,0.13
1992,3625,6.4,475,-5,NGA,1963,NA,0.37
1992,2069,4.27,93,6,NIC,1955,1982,1.63
1992,26466,1.59,210,10,NLD,1929,1939,-0.090000004
1992,34023,1.88,385,10,NOR,1909,1946,-0.17
1992,1117,5.02,790,5,NPL,1993,NA,0.63
1992,19575,2.31,920,10,NZL,2003,NA,-0.20999999
1992,12670,6.47,698,-9,OMN,2011,NA,1.88
1992,2464,5.76,770,8,PAK,1958,2005,0.72000003
1992,7177,2.95,95,8,PAN,1930,NA,0.73000002
1992,3460,3.62,135,-4,PER,1918,1989,1.11
1992,3778,4.18,840,8,PHL,1952,2008,0.80000001
1992,NA,4.72,910,4,PNG,NA,NA,0.80000001
1992,8034,1.97,290,8,POL,1920,1947,0.33000001
1992,2048,2.24,731,-9,PRK,NA,NA,0.49000001
1992,15113,1.48,235,10,PRT,1922,1942,0.58999997
1992,3967,4.37,150,7,PRY,1943,NA,0.75999999
1992,31170,3.8,694,-10,QAT,1967,NA,1.7
1992,5898,1.61,360,5,ROU,1913,1944,0.70999998
1992,16771,1.55,365,5,RUS,1912,1936,0.41
1992,861,6.71,517,-7,RWA,1967,NA,1.7
1992,20710,5.59,670,-10,SAU,1969,NA,1.46
1992,1531,6.03,625,-7,SDN,1981,NA,0.63999999
1992,1825,6.32,433,-1,SEN,1952,1955,0.94999999
1992,16547,1.72,830,-4,SGP,1969,NA,0.02
1992,NA,5.6,940,8,SLB,1996,NA,0.93000001
1992,1451,6.7,451,-7,SLE,2015,NA,0.02
1992,3325,3.82,92,6,SLV,1927,2005,1
1992,NA,7.51,520,0,SOM,1958,NA,-0.46000001
1992,4720,2,345,-5,SRB,1922,1950,0.33000001
1992,NA,6.69,525,NA,SSD,NA,NA,0.12
1992,NA,3.01,115,5,SUR,NA,NA,0.69999999
1992,11161,1.89,317,NA,SVK,1968,1941,0.41
1992,14697,1.37,349,10,SVN,1971,1950,0.58999997
1992,26069,2.08,380,10,SWE,1913,1947,-0.44999999
1992,5921,5.29,572,-6,SWZ,1997,NA,1.25
1992,5090,4.92,652,-9,SYR,1959,NA,1.92
1992,1043,7.38,483,-3,TCD,1952,1956,-0.36000001
1992,1288,6.08,461,-5,TGO,1956,1956,1.02
1992,6206,2,800,9,THA,1956,1990,1.02
1992,2324,4.97,702,-6,TJK,1990,NA,0.63999999
1992,4615,4.07,701,-9,TKM,1990,1936,0.82999998
1992,NA,5.65,860,NA,TLS,NA,NA,-0.51999998
1992,9606,2.23,52,8,TTO,1971,NA,1.03
1992,6130,3.09,616,-6,TUN,1952,1961,1.83
1992,9885,2.94,640,9,TUR,1936,NA,1.22
1992,1071,6.08,510,-5,TZA,1955,NA,0.5
1992,947,7.07,500,-7,UGA,1975,NA,0.029999999
1992,9076,1.66,369,6,UKR,1990,1936,0.34
1992,10697,2.49,165,10,URY,1935,1943,0.13
1992,37241,2.04,2,10,USA,NA,NA,-0.23
1992,3305,3.99,704,-9,UZB,1990,NA,0.88
1992,8460,3.29,101,8,VEN,1940,NA,0.72000003
1992,1401,3.26,816,-7,VNM,1964,NA,1.4299999
1992,2732,8.27,679,0,YEM,1995,NA,0.56
1992,7473,3.41,560,6,ZAF,1918,1992,1.24
1992,1279,6.33,551,6,ZMB,1965,NA,0.62
1992,2845,4.84,552,-6,ZWE,1985,NA,1.97
1993,1080,7.54,700,0,AFG,1987,NA,-0.090000004
1993,1866,7.06,540,-1,AGO,NA,2011,0.34999999
1993,4054,2.75,339,5,ALB,1947,1947,0.63
1993,88284,3.83,696,-8,ARE,1980,NA,1.45
1993,14993,2.87,160,7,ARG,1934,1957,0.28999999
1993,3186,2.3,371,6,ARM,1956,1936,0.11
1993,28463,1.85,900,10,AUS,1973,NA,0.059999999
1993,26424,1.5,305,10,AUT,1911,1948,0.059999999
1993,5163,2.82,373,-3,AZE,1990,1936,0.47
1993,1220,7.39,516,0,BDI,1966,1971,0.050000001
1993,25349,1.6,211,10,BEL,1922,1931,-0.02
1993,1252,6.53,434,6,BEN,1952,1955,0.47999999
1993,1337,6.92,439,-5,BFA,1952,1955,0.25
1993,1396,4.03,771,6,BGD,1939,NA,1.86
1993,8978,1.51,355,8,BGR,1918,1942,0.51999998
1993,15705,3.34,692,-9,BHR,1976,NA,1.24
1993,1369,1.72,346,0,BIH,NA,NA,0.28
1993,11506,1.64,370,6,BLR,1990,1936,0.46000001
1993,2380,4.74,145,9,BOL,1939,1953,0.51999998
1993,6359,2.58,140,8,BRA,1932,1941,1.14
1993,NA,5,760,-10,BTN,NA,NA,1.41
1993,6669,4.18,571,7,BWA,1963,NA,1.65
1993,923,5.69,482,5,CAF,1952,1956,0.25999999
1993,29435,1.67,20,10,CAN,1971,1944,-0.050000001
1993,36277,1.53,225,10,CHE,1911,1949,0
1993,9285,2.41,155,8,CHL,1924,1984,0.28
1993,2997,1.87,710,-7,CHN,1923,NA,0.70999998
1993,2225,6.22,437,-6,CIV,1952,1955,1.05
1993,2118,6.17,471,-5,CMR,1952,1959,0.52999997
1993,886,7.2,490,0,COD,1967,1951,-0.46000001
1993,2075,5.2,484,5,COG,1952,1956,0.75999999
1993,7170,2.79,100,9,COL,1939,1961,0.83999997
1993,1689,5.29,581,4,COM,1952,NA,1.63
1993,2352,4.86,402,8,CPV,1976,1979,1.22
1993,8732,2.97,94,10,CRI,1943,2001,0.50999999
1993,3668,1.66,40,-7,CUB,1935,NA,0.17
1993,19749,2.28,352,10,CYP,1964,1991,0.16
1993,17316,1.58,316,10,CZE,1924,1941,0.41
1993,27199,1.31,255,10,DEU,1884,1936,0.15000001
1993,3345,5.73,522,-7,DJI,1952,NA,0.54000002
1993,26217,1.75,390,10,DNK,1892,1952,-0.37
1993,5886,3.26,42,5,DOM,1949,2005,0.81999999
1993,7171,3.96,615,-7,DZA,1949,1941,2.28
1993,4877,3.51,130,9,ECU,1928,1998,0.88999999
1993,4701,4.05,651,-6,EGY,1964,NA,1.4400001
1993,18250,1.25,230,10,ESP,1923,1926,0.58999997
1993,8258,1.6,366,6,EST,1989,NA,0.52999997
1993,729,7.09,530,1,ETH,1960,NA,0.33000001
1993,21397,1.81,375,10,FIN,1963,1943,-0.07
1993,NA,3.33,950,5,FJI,1947,NA,0.43000001
1993,24563,1.72,220,10,FRA,1913,1932,0.13
1993,10158,5.18,481,-4,GAB,1952,1956,0.54000002
1993,24481,1.78,200,10,GBR,1946,1945,0
1993,2843,2.01,372,0,GEO,1990,NA,0.27000001
1993,1748,5.32,452,-1,GHA,1967,NA,0.99000001
1993,1098,6.49,438,-5,GIN,1952,1960,0.11
1993,1906,6.07,420,8,GMB,1959,NA,0.20999999
1993,1175,6.46,404,-5,GNB,NA,NA,0.23
1993,2958,5.98,411,-5,GNQ,1990,1984,-0.079999998
1993,17392,1.4,350,10,GRC,1920,1957,0.60000002
1993,3990,5.25,90,3,GTM,1932,2008,0.83999997
1993,NA,3.07,110,6,GUY,1969,NA,0.47999999
1993,3532,4.85,91,6,HND,1959,1990,1.08
1993,9712,1.54,344,-3,HRV,1971,1950,0.41999999
1993,2047,5.1,41,-7,HTI,1954,NA,1.05
1993,11813,1.69,310,10,HUN,1891,1938,0.15000001
1993,3755,2.84,850,-7,IDN,1954,NA,1.1900001
1993,1428,3.8,750,8,IND,1929,NA,0.83999997
1993,20004,1.9,205,10,IRL,1952,1944,0.77999997
1993,5814,3.81,630,-6,IRN,1949,1955,2.6600001
1993,3379,5.61,645,-9,IRQ,1964,NA,0.73000002
1993,22867,2.94,666,6,ISR,1953,1959,0.19
1993,26298,1.26,325,10,ITA,1924,1936,0.23999999
1993,5205,2.83,51,9,JAM,1966,NA,0.64999998
1993,3609,4.92,663,-2,JOR,1960,NA,2.02
1993,29967,1.47,740,10,JPN,1922,1969,0.28
1993,8218,2.48,705,-3,KAZ,1990,NA,0.57999998
1993,2098,5.63,501,-5,KEN,1976,NA,1.53
1993,4445,3.57,703,-3,KGZ,1955,1936,0.63
1993,1081,5.05,811,1,KHM,1957,NA,1.25
1993,16128,1.64,732,6,KOR,1993,2018,0.47
1993,37876,2.64,690,-7,KWT,1964,NA,2.1900001
1993,1518,5.77,812,-7,LAO,1994,NA,0.58999997
1993,9256,2.77,660,NA,LBN,1943,1943,0.92000002
1993,201,6.27,450,0,LBR,NA,NA,0.68000001
1993,23754,4.11,620,-7,LBY,1957,NA,2.52
1993,3413,2.35,780,5,LKA,1939,NA,0.76999998
1993,1779,4.69,570,5,LSO,1992,NA,0.75
1993,8069,1.78,368,10,LTU,1925,1936,0.27000001
1993,41866,1.67,212,10,LUX,1925,1947,-0.22
1993,7978,1.58,367,8,LVA,1922,1936,0.49000001
1993,4773,3.6,600,-7,MAR,1952,1959,1.6900001
1993,2490,2.09,359,5,MDA,NA,1936,0.5
1993,882,6.08,580,9,MDG,1952,1956,0.40000001
1993,10050,3.18,70,0,MEX,1917,1998,1.12
1993,6535,2.09,343,6,MKD,NA,NA,0.34
1993,726,7.12,432,4,MLI,1952,1955,0.029999999
1993,1274,3.16,775,-5,MMR,1954,NA,1.39
1993,4659,2.03,341,NA,MNE,NA,NA,0.16
1993,1794,3.18,712,9,MNG,1994,2006,2.52
1993,477,6.07,541,-6,MOZ,NA,NA,0.31999999
1993,1853,5.88,435,-6,MRT,1952,1955,0.44
1993,11871,2.22,590,10,MUS,1975,NA,0.11
1993,846,6.58,553,-6,MWI,2000,NA,1.01
1993,9996,3.42,820,4,MYS,1955,NA,0.50999999
1993,4298,4.84,565,6,NAM,1994,NA,1.3099999
1993,775,7.74,436,6,NER,1952,1961,0.15000001
1993,3438,6.35,475,-7,NGA,1963,NA,0.40000001
1993,1987,4.11,93,6,NIC,1955,1982,1.65
1993,26968,1.57,210,10,NLD,1929,1939,-0.1
1993,31647,1.86,385,10,NOR,1909,1946,-0.2
1993,1173,4.93,790,5,NPL,1993,NA,0.67000002
1993,20388,2.22,920,10,NZL,2003,NA,-0.12
1993,10716,6.1,698,-9,OMN,2011,NA,2.24
1993,2512,5.62,770,8,PAK,1958,2005,0.83999997
1993,7312,2.91,95,8,PAN,1930,NA,0.67000002
1993,3612,3.51,135,-1,PER,1918,1989,1.09
1993,3925,4.11,840,8,PHL,1952,2008,0.76999998
1993,NA,4.7,910,4,PNG,NA,NA,0.72000003
1993,8704,1.9,290,8,POL,1920,1947,0.40000001
1993,1922,2.2,731,-9,PRK,NA,NA,0.5
1993,15671,1.47,235,10,PRT,1922,1942,0.5
1993,4056,4.28,150,7,PRY,1943,NA,0.81
1993,26626,3.71,694,-10,QAT,1967,NA,1.61
1993,6044,1.51,360,5,ROU,1913,1944,0.79000002
1993,14117,1.37,365,3,RUS,1912,1936,0.72000003
1993,751,6.51,517,-7,RWA,1967,NA,1.85
1993,18556,5.41,670,-10,SAU,1969,NA,1.52
1993,1500,5.96,625,-7,SDN,1981,NA,0.64999998
1993,1797,6.21,433,-1,SEN,1952,1955,1.01
1993,17883,1.74,830,-4,SGP,1969,NA,-0.13
1993,NA,5.46,940,8,SLB,1996,NA,0.97000003
1993,1602,6.67,451,-7,SLE,2015,NA,0.050000001
1993,3677,3.74,92,6,SLV,1927,2005,0.94
1993,NA,7.57,520,0,SOM,1958,NA,-0.49000001
1993,3198,1.95,345,-7,SRB,1922,1950,0.37
1993,NA,6.64,525,NA,SSD,NA,NA,0.17
1993,NA,3.01,115,5,SUR,NA,NA,0.58999997
1993,11775,1.81,317,7,SVK,1968,1941,0.46000001
1993,15802,1.33,349,10,SVN,1971,1950,0.57999998
1993,25070,1.98,380,10,SWE,1913,1947,-0.37
1993,6339,5.12,572,-7,SWZ,1997,NA,1.35
1993,5279,4.76,652,-9,SYR,1959,NA,1.9400001
1993,1006,7.4,483,-3,TCD,1952,1956,-0.34
1993,1069,5.97,461,-2,TGO,1956,1956,1.0599999
1993,6657,1.96,800,9,THA,1956,1990,0.89999998
1993,2142,4.84,702,-6,TJK,1990,NA,0.75999999
1993,5074,3.9,701,-9,TKM,1990,1936,0.88999999
1993,NA,5.87,860,NA,TLS,NA,NA,-0.61000001
1993,8421,2.13,52,8,TTO,1971,NA,1.09
1993,6460,2.91,616,-3,TUN,1952,1961,1.84
1993,10693,2.87,640,8,TUR,1936,NA,1.15
1993,973,6.01,510,-5,TZA,1955,NA,0.52999997
1993,972,7.06,500,-4,UGA,1975,NA,0.039999999
1993,7223,1.58,369,5,UKR,1990,1936,0.43000001
1993,11003,2.47,165,10,URY,1935,1943,0.1
1993,37762,2.02,2,10,USA,NA,NA,-0.23999999
1993,3839,3.85,704,-9,UZB,1990,NA,0.91000003
1993,7643,3.22,101,8,VEN,1940,NA,0.70999998
1993,1548,3.09,816,-7,VNM,1964,NA,1.4299999
1993,2698,8.05,679,-2,YEM,1995,NA,0.80000001
1993,7434,3.29,560,8,ZAF,1918,1992,1.25
1993,1142,6.28,551,6,ZMB,1965,NA,0.60000002
1993,2749,4.69,552,-6,ZWE,1985,NA,1.9400001
1994,772,7.57,700,0,AFG,1987,NA,-0.11
1994,1855,6.99,540,-2,AGO,NA,2011,0.40000001
1994,4551,2.67,339,5,ALB,1947,1947,0.64999998
1994,88363,3.62,696,-8,ARE,1980,NA,1.6
1994,15748,2.82,160,7,ARG,1934,1957,0.30000001
1994,2704,2.18,371,6,ARM,1956,1936,0.25999999
1994,29582,1.84,900,10,AUS,1973,NA,0.02
1994,27796,1.47,305,10,AUT,1911,1948,0.050000001
1994,4014,2.71,373,-3,AZE,1990,1936,0.55000001
1994,1293,7.34,516,0,BDI,1966,1971,0.12
1994,26373,1.61,211,10,BEL,1922,1931,-0.039999999
1994,1082,6.45,434,6,BEN,1952,1955,0.54000002
1994,1196,6.88,439,-5,BFA,1952,1955,0.28
1994,1439,3.88,771,6,BGD,1939,NA,1.83
1994,8979,1.42,355,8,BGR,1918,1942,0.60000002
1994,16711,3.21,692,-9,BHR,1976,NA,1.26
1994,1892,1.71,346,0,BIH,NA,NA,0.25
1994,7491,1.55,370,8,BLR,1990,1936,0.56
1994,2534,4.66,145,9,BOL,1939,1953,0.52999997
1994,7051,2.54,140,8,BRA,1932,1941,1.05
1994,NA,4.8,760,-10,BTN,NA,NA,1.5599999
1994,6684,4.06,571,7,BWA,1963,NA,1.58
1994,1047,5.65,482,5,CAF,1952,1956,0.30000001
1994,30489,1.66,20,10,CAN,1971,1944,-0.039999999
1994,37488,1.53,225,10,CHE,1911,1949,0.0099999998
1994,9910,2.36,155,8,CHL,1924,1984,0.31999999
1994,3135,1.74,710,-7,CHN,1923,NA,0.88
1994,2074,6.14,437,-6,CIV,1952,1955,1.01
1994,1918,6.07,471,-5,CMR,1952,1959,0.63999999
1994,698,7.19,490,0,COD,1967,1951,-0.40000001
1994,1641,5.17,484,5,COG,1952,1956,0.69999999
1994,7401,2.73,100,9,COL,1939,1961,0.80000001
1994,1532,5.26,581,4,COM,1952,NA,1.51
1994,2692,4.7,402,8,CPV,1976,1979,1.28
1994,9005,2.9,94,10,CRI,1943,2001,0.55000001
1994,3637,1.65,40,-7,CUB,1935,NA,0.18000001
1994,20700,2.21,352,10,CYP,1964,1991,0.23999999
1994,18255,1.48,316,10,CZE,1924,1941,0.47
1994,28297,1.31,255,10,DEU,1884,1936,0.15000001
1994,2380,5.55,522,-7,DJI,1952,NA,0.69
1994,27803,1.81,390,10,DNK,1892,1952,-0.41
1994,6084,3.2,42,5,DOM,1949,2005,0.77999997
1994,6966,3.7,615,-7,DZA,1949,1941,2.3399999
1994,4985,3.44,130,9,ECU,1928,1998,0.87
1994,4802,3.87,651,-6,EGY,1964,NA,1.5700001
1994,19045,1.23,230,10,ESP,1923,1926,0.5
1994,8299,1.51,366,6,EST,1989,NA,0.66000003
1994,677,7.05,530,1,ETH,1960,NA,0.38999999
1994,22629,1.85,375,10,FIN,1963,1943,-0.15000001
1994,NA,3.31,950,5,FJI,1947,NA,0.38
1994,25060,1.72,220,10,FRA,1913,1932,0.13
1994,8760,5.09,481,-4,GAB,1952,1956,0.62
1994,25353,1.77,200,10,GBR,1946,1945,0.029999999
1994,2603,1.95,372,2,GEO,1990,NA,0.33000001
1994,1779,5.24,452,-1,GHA,1967,NA,0.98000002
1994,1087,6.44,438,-5,GIN,1952,1960,0.18000001
1994,1818,6.05,420,-7,GMB,1959,NA,0.2
1994,1296,6.38,404,2,GNB,NA,NA,0.34999999
1994,3147,5.98,411,-5,GNQ,1990,1984,-0.050000001
1994,18286,1.38,350,10,GRC,1920,1957,0.51999998
1994,4055,5.17,90,3,GTM,1932,2008,0.81
1994,NA,3.07,110,6,GUY,1969,NA,0.38
1994,3522,4.75,91,6,HND,1959,1990,1.05
1994,10260,1.52,344,-3,HRV,1971,1950,0.41999999
1994,1763,5,41,6,HTI,1954,NA,1.11
1994,12506,1.63,310,10,HUN,1891,1938,0.17
1994,4018,2.76,850,-7,IDN,1954,NA,1.13
1994,1484,3.72,750,8,IND,1929,NA,0.83999997
1994,21433,1.9,205,10,IRL,1952,1944,0.66000003
1994,5634,3.5,630,-6,IRN,1949,1955,2.8699999
1994,3095,5.52,645,-9,IRQ,1964,NA,0.75999999
1994,23667,2.93,666,6,ISR,1953,1959,0.18000001
1994,27128,1.25,325,10,ITA,1924,1936,0.2
1994,5306,2.8,51,9,JAM,1966,NA,0.58999997
1994,3681,4.75,663,-2,JOR,1960,NA,2.03
1994,30728,1.44,740,10,JPN,1922,1969,0.28999999
1994,6622,2.36,705,-3,KAZ,1990,NA,0.69999999
1994,2359,5.54,501,-5,KEN,1976,NA,1.5
1994,3407,3.44,703,-3,KGZ,1955,1936,0.72000003
1994,1175,4.87,811,1,KHM,1957,NA,1.47
1994,17575,1.64,732,6,KOR,1993,2018,0.33000001
1994,41522,2.66,690,-7,KWT,1964,NA,1.95
1994,1626,5.59,812,-7,LAO,1994,NA,0.77999997
1994,9960,2.69,660,NA,LBN,1943,1943,0.89999998
1994,154,6.21,450,0,LBR,NA,NA,0.70999998
1994,23662,3.86,620,-7,LBY,1957,NA,2.5799999
1994,3725,2.32,780,5,LKA,1939,NA,0.69
1994,1845,4.62,570,5,LSO,1992,NA,0.75999999
1994,7253,1.71,368,10,LTU,1925,1936,0.34999999
1994,44298,1.69,212,10,LUX,1925,1947,-0.23999999
1994,8098,1.46,367,8,LVA,1922,1936,0.64999998
1994,5190,3.45,600,-7,MAR,1952,1959,1.67
1994,2260,1.99,359,7,MDA,NA,1936,0.63
1994,862,6.03,580,9,MDG,1952,1956,0.38
1994,10221,3.1,70,4,MEX,1917,1998,1.05
1994,6605,2.03,343,6,MKD,NA,NA,0.37
1994,713,7.09,432,4,MLI,1952,1955,0.059999999
1994,1211,3.09,775,-5,MMR,1954,NA,1.3099999
1994,4632,2,341,NA,MNE,NA,NA,0.18000001
1994,1867,2.94,712,9,MNG,1994,2006,2.5899999
1994,503,6.02,541,5,MOZ,NA,NA,0.34999999
1994,1907,5.83,435,-6,MRT,1952,1955,0.44999999
1994,12666,2.18,590,10,MUS,1975,NA,0.090000004
1994,1017,6.5,553,6,MWI,2000,NA,1.04
1994,10569,3.37,820,4,MYS,1955,NA,0.5
1994,4418,4.72,565,6,NAM,1994,NA,1.3
1994,774,7.73,436,6,NER,1952,1961,0.15000001
1994,3225,6.3,475,-7,NGA,1963,NA,0.43000001
1994,2091,3.94,93,6,NIC,1955,1982,1.67
1994,27867,1.57,210,10,NLD,1929,1939,-0.079999998
1994,32234,1.87,385,10,NOR,1909,1946,-0.20999999
1994,1376,4.83,790,5,NPL,1993,NA,0.72000003
1994,21794,2.13,920,10,NZL,2003,NA,-0.0099999998
1994,9956,5.72,698,-9,OMN,2011,NA,2.5799999
1994,2502,5.48,770,8,PAK,1958,2005,0.95999998
1994,7417,2.88,95,9,PAN,1930,NA,0.61000001
1994,4129,3.41,135,-1,PER,1918,1989,1.0700001
1994,4293,4.06,840,8,PHL,1952,2008,0.74000001
1994,NA,4.68,910,4,PNG,NA,NA,0.63
1994,9379,1.82,290,8,POL,1920,1947,0.46000001
1994,1857,2.16,731,-10,PRK,NA,NA,0.49000001
1994,16791,1.46,235,10,PRT,1922,1942,0.41
1994,4188,4.2,150,7,PRY,1943,NA,0.83999997
1994,26132,3.65,694,-10,QAT,1967,NA,1.48
1994,6331,1.43,360,5,ROU,1913,1944,0.86000001
1994,11938,1.4,365,3,RUS,1912,1936,0.64999998
1994,446,6.32,517,-6,RWA,1967,NA,1.96
1994,16883,5.2,670,-10,SAU,1969,NA,1.6
1994,1472,5.9,625,-7,SDN,1981,NA,0.63999999
1994,1720,6.11,433,-1,SEN,1952,1955,1.04
1994,19242,1.71,830,-4,SGP,1969,NA,-0.090000004
1994,NA,5.33,940,8,SLB,1996,NA,1.02
1994,1722,6.65,451,-7,SLE,2015,NA,0.079999998
1994,3989,3.66,92,7,SLV,1927,2005,0.88999999
1994,NA,7.61,520,0,SOM,1958,NA,-0.5
1994,3298,1.92,345,-7,SRB,1922,1950,0.38999999
1994,NA,6.6,525,NA,SSD,NA,NA,0.20999999
1994,NA,3.02,115,5,SUR,NA,NA,0.47
1994,12158,1.72,317,7,SVK,1968,1941,0.52999997
1994,16925,1.29,349,10,SVN,1971,1950,0.56
1994,26508,1.88,380,10,SWE,1913,1947,-0.22
1994,6272,4.96,572,-7,SWZ,1997,NA,1.4299999
1994,5381,4.63,652,-9,SYR,1959,NA,1.9
1994,1044,7.42,483,-2,TCD,1952,1956,-0.33000001
1994,1195,5.86,461,-2,TGO,1956,1956,1.09
1994,7167,1.91,800,9,THA,1956,1990,0.80000001
1994,1427,4.71,702,-6,TJK,1990,NA,0.88
1994,3509,3.71,701,-9,TKM,1990,1936,1
1994,NA,6.13,860,NA,TLS,NA,NA,-0.81
1994,7952,2.04,52,8,TTO,1971,NA,1.11
1994,7017,2.75,616,-3,TUN,1952,1961,1.84
1994,9919,2.81,640,8,TUR,1936,NA,1.0700001
1994,887,5.95,510,-5,TZA,1955,NA,0.55000001
1994,1008,7.04,500,-4,UGA,1975,NA,0.059999999
1994,5895,1.49,369,7,UKR,1990,1936,0.51999998
1994,11875,2.44,165,10,URY,1935,1943,0.11
1994,38808,2,2,10,USA,NA,NA,-0.20999999
1994,3201,3.7,704,-9,UZB,1990,NA,0.97000003
1994,7067,3.15,101,8,VEN,1940,NA,0.70999998
1994,1612,2.9,816,-7,VNM,1964,NA,1.46
1994,2745,7.8,679,-2,YEM,1995,NA,1.0599999
1994,7468,3.2,560,9,ZAF,1918,1992,1.23
1994,991,6.23,551,6,ZMB,1965,NA,0.57999998
1994,2913,4.56,552,-6,ZWE,1985,NA,1.88
1995,1101,7.61,700,0,AFG,1987,NA,-0.15000001
1995,1551,6.92,540,-3,AGO,NA,2011,0.46000001
1995,4685,2.59,339,5,ALB,1947,1947,0.68000001
1995,92197,3.42,696,-8,ARE,1980,NA,1.72
1995,15192,2.76,160,7,ARG,1934,1957,0.33000001
1995,2891,1.8,371,1,ARM,1956,1936,0.68000001
1995,30514,1.82,900,10,AUS,1973,NA,0.079999998
1995,28938,1.42,305,10,AUT,1911,1948,0.050000001
1995,2427,2.58,373,-6,AZE,1990,1936,0.66000003
1995,1141,7.29,516,0,BDI,1966,1971,0.2
1995,27199,1.61,211,10,BEL,1922,1931,-0.039999999
1995,1171,6.36,434,6,BEN,1952,1955,0.61000001
1995,1236,6.84,439,-5,BFA,1952,1955,0.30000001
1995,1477,3.73,771,6,BGD,1939,NA,1.79
1995,9075,1.34,355,8,BGR,1918,1942,0.66000003
1995,16606,3.1,692,-9,BHR,1976,NA,1.26
1995,2605,1.71,346,NA,BIH,NA,NA,0.22
1995,7142,1.47,370,0,BLR,1990,1936,0.63999999
1995,2774,4.58,145,9,BOL,1939,1953,0.55000001
1995,8073,2.5,140,8,BRA,1932,1941,0.94999999
1995,NA,4.6,760,-10,BTN,NA,NA,1.71
1995,7017,3.95,571,7,BWA,1963,NA,1.5
1995,1051,5.62,482,5,CAF,1952,1956,0.31999999
1995,31522,1.64,20,10,CAN,1971,1944,-0.029999999
1995,37871,1.52,225,10,CHE,1911,1949,0.02
1995,11129,2.31,155,8,CHL,1924,1984,0.36000001
1995,3302,1.64,710,-7,CHN,1923,NA,1.02
1995,2276,6.06,437,-6,CIV,1952,1955,0.98000002
1995,2053,5.98,471,-5,CMR,1952,1959,0.72000003
1995,703,7.18,490,0,COD,1967,1951,-0.33000001
1995,1647,5.14,484,5,COG,1952,1956,0.63
1995,7597,2.66,100,7,COL,1939,1961,0.75999999
1995,1813,5.25,581,0,COM,1952,NA,1.33
1995,2414,4.54,402,8,CPV,1976,1979,1.34
1995,9089,2.82,94,10,CRI,1943,2001,0.58999997
1995,3810,1.64,40,-7,CUB,1935,NA,0.2
1995,21395,2.12,352,10,CYP,1964,1991,0.34
1995,18964,1.39,316,10,CZE,1924,1941,0.54000002
1995,29211,1.31,255,10,DEU,1884,1936,0.14
1995,2738,5.35,522,-7,DJI,1952,NA,0.87
1995,28518,1.81,390,10,DNK,1892,1952,-0.36000001
1995,6117,3.13,42,5,DOM,1949,2005,0.75
1995,7079,3.45,615,-3,DZA,1949,1941,2.3900001
1995,4976,3.36,130,9,ECU,1928,1998,0.85000002
1995,4945,3.71,651,-6,EGY,1964,NA,1.67
1995,20117,1.21,230,10,ESP,1923,1926,0.41999999
1995,9238,1.43,366,6,EST,1989,NA,0.75999999
1995,732,7,530,1,ETH,1960,NA,0.44
1995,25012,1.81,375,10,FIN,1963,1943,-0.17
1995,NA,3.28,950,5,FJI,1947,NA,0.34999999
1995,25434,1.72,220,10,FRA,1913,1932,0.12
1995,9361,5,481,-4,GAB,1952,1956,0.69
1995,26500,1.76,200,10,GBR,1946,1945,0.050000001
1995,2931,1.88,372,4,GEO,1990,NA,0.38999999
1995,1852,5.17,452,-1,GHA,1967,NA,0.95999998
1995,1082,6.39,438,-1,GIN,1952,1960,0.23999999
1995,1822,6.04,420,-7,GMB,1959,NA,0.18000001
1995,1292,6.29,404,2,GNB,NA,NA,0.44999999
1995,3418,5.97,411,-5,GNQ,1990,1984,-0.02
1995,18923,1.37,350,10,GRC,1920,1957,0.44
1995,4231,5.09,90,3,GTM,1932,2008,0.77999997
1995,NA,3.07,110,6,GUY,1969,NA,0.28
1995,3811,4.64,91,6,HND,1959,1990,1.03
1995,11054,1.52,344,-5,HRV,1971,1950,0.40000001
1995,1894,4.89,41,6,HTI,1954,NA,1.14
1995,12736,1.56,310,10,HUN,1891,1938,0.23
1995,4308,2.69,850,-7,IDN,1954,NA,1.0599999
1995,1565,3.65,750,8,IND,1929,NA,0.82999998
1995,24229,1.9,205,10,IRL,1952,1944,0.55000001
1995,5650,3.22,630,-6,IRN,1949,1955,3
1995,2765,5.42,645,-9,IRQ,1964,NA,0.80000001
1995,24602,2.92,666,6,ISR,1953,1959,0.17
