iso3,year,cow_code,toa,legal_origin,dur_rat1membership,equalindx_WoL,country_names
VNM,1997,816,1997,2,47,1.5,Vietnam
YEM,1997,679,1969,2,4,1.3333334,Yemen
ZAF,1997,560,1997,1,78,0.66666669,South Africa
ZMB,1997,551,1979,1,15,0,Zambia
ZWE,1997,552,1999,1,19,1.3333334,Zimbabwe
AFG,1998,700,1969,2,35,1.1666666,Afghanistan
AGO,1998,540,1976,2,0,0,Angola
ALB,1998,339,1997,2,77,NA,Albania
ARE,1998,696,2001,1,29,0.083333336,United Arab Emirates
ARG,1998,160,1968,2,49,0.5,Argentina
ARM,1998,371,1994,2,2,0.083333336,Armenia
AUS,1998,900,1973,1,54,1.5,Australia
AUT,1998,305,1973,3,54,0.66666669,Austria
AZE,1998,373,1992,2,0,1,Azerbaijan
BDI,1998,516,1993,2,30,NA,Burundi
BEL,1998,211,1977,2,58,1.5,Belgium
BEN,1998,434,1961,2,1,NA,Benin
BFA,1998,439,1962,2,2,NA,Burkina Faso
BGD,1998,771,1972,1,0,0,Bangladesh
BGR,1998,355,1960,3,40,0.33333334,Bulgaria
BHR,1998,692,2000,1,23,NA,Bahrain
BIH,1998,346,1993,3,0,NA,Bosnia & Herzegovina
BLR,1998,370,1961,3,7,1.3333334,Belarus
BOL,1998,145,1977,2,58,0.083333336,Bolivia
BRA,1998,140,1965,2,46,1.5,Brazil
BTN,1998,NA,NA,NA,NA,NA,Bhutan
BWA,1998,571,1997,1,19,0,Botswana
CAF,1998,482,1964,2,4,NA,Central African Republic
CAN,1998,20,1964,1,45,1.5,Canada
CHE,1998,225,1961,3,42,0.66666669,Switzerland
CHL,1998,155,1971,2,52,1.3333334,Chile
CHN,1998,710,2006,3,87,1.3333334,China
CIV,1998,437,1961,2,1,1.5,Côte d’Ivoire
CMR,1998,471,1988,2,28,0.16666667,Cameroon
COD,1998,490,2001,2,41,0.25,Congo - Kinshasa
COG,1998,484,1999,2,39,NA,Congo - Brazzaville
COL,1998,100,1969,2,50,1.3333334,Colombia
COM,1998,581,2004,2,26,NA,Comoros
CPV,1998,402,1979,2,0,NA,Cape Verde
CRI,1998,94,1962,2,42,1.3333334,Costa Rica
CUB,1998,40,1965,NA,46,1.3333334,Cuba
CYP,1998,352,1968,1,8,0.16666667,Cyprus
CZE,1998,316,1993,3,74,0.66666669,Czechia
DEU,1998,255,1961,3,42,0.83333331,Germany
DJI,1998,522,2005,2,27,NA,Djibouti
DNK,1998,390,1960,4,41,1.5,Denmark
DOM,1998,42,1964,2,40,1.3333334,Dominican Republic
DZA,1998,615,1969,2,7,0.5,Algeria
ECU,1998,130,1962,2,28,0.16666667,Ecuador
EGY,1998,651,1960,2,24,0,Egypt
ESP,1998,230,1967,2,48,1.5,Spain
EST,1998,366,2005,3,84,1.3333334,Estonia
ETH,1998,530,1966,2,43,1.3333334,Ethiopia
FIN,1998,375,1970,4,50,1.3333334,Finland
FJI,1998,950,2002,1,28,NA,Fiji
FRA,1998,220,1981,2,62,1.5,France
GAB,1998,481,1961,2,1,1.3333334,Gabon
GBR,1998,200,1999,1,80,1.5,United Kingdom
GEO,1998,372,1993,3,0,1,Georgia
GHA,1998,452,1961,1,4,0,Ghana
GIN,1998,438,1960,2,1,NA,Guinea
GMB,1998,420,2000,1,5,NA,Gambia
GNB,1998,404,1977,2,0,NA,Guinea-Bissau
GNQ,1998,411,2001,2,20,NA,Equatorial Guinea
GRC,1998,350,1984,2,65,0.83333331,Greece
GTM,1998,90,1960,2,41,NA,Guatemala
GUY,1998,110,1975,1,9,NA,Guyana
HND,1998,91,1960,2,41,0,Honduras
HRV,1998,344,1991,3,-1,1.5,Croatia
HTI,1998,41,1976,2,57,NA,Haiti
HUN,1998,310,1961,3,39,1,Hungary
IDN,1998,850,1999,2,49,0.16666667,Indonesia
IND,1998,750,1960,1,41,0.66666669,India
IRL,1998,205,1999,1,76,0.66666669,Ireland
IRN,1998,630,1964,2,45,1.3333334,Iran
IRQ,1998,645,1959,2,27,NA,Iraq
ISR,1998,666,1959,1,10,1.3333334,Israel
ITA,1998,325,1963,2,44,1.5,Italy
JAM,1998,51,1975,1,13,NA,Jamaica
JOR,1998,663,1963,2,7,0,Jordan
JPN,1998,740,NA,3,NA,0.66666669,Japan
KAZ,1998,705,1999,2,6,1.1666666,Kazakhstan
KEN,1998,501,2001,1,37,0,Kenya
KGZ,1998,703,1992,2,0,1.3333334,Kyrgyzstan
KHM,1998,811,1999,2,30,1.3333334,Cambodia
KOR,1998,732,1998,3,7,0.83333331,South Korea
KWT,1998,690,1966,2,5,NA,Kuwait
LAO,1998,812,2008,2,44,NA,Laos
LBN,1998,660,1977,2,29,NA,Lebanon
LBR,1998,450,1959,1,40,NA,Liberia
LBY,1998,620,1961,2,9,NA,Libya
LKA,1998,780,1998,1,50,0,Sri Lanka
LSO,1998,570,1998,1,32,1.5,Lesotho
LTU,1998,368,1994,2,73,1.5,Lithuania
LUX,1998,212,2001,2,81,0.83333331,Luxembourg
LVA,1998,367,1992,3,71,1.1666666,Latvia
MAR,1998,600,1963,2,7,0,Morocco
MDA,1998,359,1996,2,4,1.1666666,Moldova
MDG,1998,580,1961,2,1,NA,Madagascar
MEX,1998,70,1961,2,30,0.83333331,Mexico
MKD,1998,343,1991,2,-2,0,North Macedonia
MLI,1998,432,1964,2,4,0.16666667,Mali
MMR,1998,775,NA,5,NA,0.66666669,Myanmar (Burma)
MNE,1998,341,2006,NA,0,NA,Montenegro
MNG,1998,712,1969,3,1,1.3333334,Mongolia
MOZ,1998,541,1977,2,1,NA,Mozambique
MRT,1998,435,1963,2,2,NA,Mauritania
MUS,1998,590,2002,2,33,NA,Mauritius
MWI,1998,553,1965,1,0,NA,Malawi
MYS,1998,820,NA,1,NA,0,Malaysia
NAM,1998,565,2001,1,23,1.5,Namibia
NER,1998,436,1962,2,1,NA,Niger
NGA,1998,475,2002,1,42,0,Nigeria
NIC,1998,93,1967,2,48,0.75,Nicaragua
NLD,1998,210,1973,2,54,1.5,Netherlands
NOR,1998,385,1959,4,40,0.83333331,Norway
NPL,1998,790,1974,1,8,NA,Nepal
NZL,1998,920,1983,1,64,1.3333334,New Zealand
OMN,1998,698,NA,2,NA,NA,Oman
PAK,1998,770,1961,1,14,0,Pakistan
PAN,1998,95,1966,2,47,0.16666667,Panama
PER,1998,135,1970,2,51,0.83333331,Peru
PHL,1998,840,1960,2,12,0.33333334,Philippines
PNG,1998,910,2000,1,24,NA,Papua New Guinea
POL,1998,290,1961,3,42,0,Poland
PRK,1998,NA,NA,NA,NA,NA,North Korea
PRT,1998,235,1959,2,40,0.33333334,Portugal
PRY,1998,150,1967,2,48,1,Paraguay
QAT,1998,694,1976,2,4,0,Qatar
ROU,1998,360,1973,2,54,0.66666669,Romania
RUS,1998,365,1961,2,27,0.5,Russia
RWA,1998,517,1981,2,19,1.3333334,Rwanda
SAU,1998,670,1978,1,2,0.083333336,Saudi Arabia
SDN,1998,625,1970,1,14,0,Sudan
SEN,1998,433,1967,2,7,1.1666666,Senegal
SGP,1998,830,NA,1,NA,0,Singapore
SLB,1998,940,2012,1,28,NA,Solomon Islands
SLE,1998,451,1966,1,5,NA,Sierra Leone
SLV,1998,92,1995,2,76,NA,El Salvador
SOM,1998,520,1961,NA,1,NA,Somalia
SRB,1998,345,2000,2,0,0,Serbia
SSD,1998,626,2012,NA,0,NA,South Sudan
SUR,1998,115,2017,2,41,NA,Suriname
SVK,1998,317,1993,3,74,1.3333334,Slovakia
SVN,1998,349,1992,3,0,0,Slovenia
SWE,1998,380,1962,4,43,1.5,Sweden
SWZ,1998,572,1981,1,6,NA,Eswatini
SYR,1998,652,1960,2,13,0,Syria
TCD,1998,483,1966,2,6,NA,Chad
TGO,1998,461,1983,2,23,NA,Togo
THA,1998,800,2017,1,98,0.16666667,Thailand
TJK,1998,702,1993,2,0,NA,Tajikistan
TKM,1998,701,1997,2,4,NA,Turkmenistan
TLS,1998,860,2016,NA,13,NA,Timor-Leste
TTO,1998,52,1970,1,7,NA,Trinidad & Tobago
TUN,1998,616,1959,2,3,0.66666669,Tunisia
TUR,1998,640,1967,2,35,0.083333336,Turkey
TZA,1998,510,2002,1,40,0,Tanzania
UGA,1998,500,2005,1,42,0,Uganda
UKR,1998,369,1961,2,7,1.3333334,Ukraine
URY,1998,165,1989,2,70,0.66666669,Uruguay
USA,1998,2,NA,1,NA,1.5,United States
UZB,1998,704,1992,2,0,NA,Uzbekistan
VEN,1998,101,1971,2,52,1.3333334,Venezuela
VNM,1998,816,1997,2,47,1.5,Vietnam
YEM,1998,679,1969,2,4,1.3333334,Yemen
ZAF,1998,560,1997,1,78,0.66666669,South Africa
ZMB,1998,551,1979,1,15,0,Zambia
ZWE,1998,552,1999,1,19,1.3333334,Zimbabwe
AFG,1999,700,1969,2,35,1.1666666,Afghanistan
AGO,1999,540,1976,2,0,0,Angola
ALB,1999,339,1997,2,77,NA,Albania
ARE,1999,696,2001,1,29,0.083333336,United Arab Emirates
ARG,1999,160,1968,2,49,0.5,Argentina
ARM,1999,371,1994,2,2,0.083333336,Armenia
AUS,1999,900,1973,1,54,1.5,Australia
AUT,1999,305,1973,3,54,0.66666669,Austria
AZE,1999,373,1992,2,0,1.3333334,Azerbaijan
BDI,1999,516,1993,2,30,NA,Burundi
BEL,1999,211,1977,2,58,1.5,Belgium
BEN,1999,434,1961,2,1,NA,Benin
BFA,1999,439,1962,2,2,NA,Burkina Faso
BGD,1999,771,1972,1,0,0,Bangladesh
BGR,1999,355,1960,3,40,0.33333334,Bulgaria
BHR,1999,692,2000,1,23,NA,Bahrain
BIH,1999,346,1993,3,0,NA,Bosnia & Herzegovina
BLR,1999,370,1961,3,7,1.3333334,Belarus
BOL,1999,145,1977,2,58,0.083333336,Bolivia
BRA,1999,140,1965,2,46,1.5,Brazil
BTN,1999,NA,NA,NA,NA,NA,Bhutan
BWA,1999,571,1997,1,19,0,Botswana
CAF,1999,482,1964,2,4,NA,Central African Republic
CAN,1999,20,1964,1,45,1.5,Canada
CHE,1999,225,1961,3,42,0.83333331,Switzerland
CHL,1999,155,1971,2,52,1.3333334,Chile
CHN,1999,710,2006,3,87,1.3333334,China
CIV,1999,437,1961,2,1,1.5,Côte d’Ivoire
CMR,1999,471,1988,2,28,0.16666667,Cameroon
COD,1999,490,2001,2,41,0.25,Congo - Kinshasa
COG,1999,484,1999,2,39,NA,Congo - Brazzaville
COL,1999,100,1969,2,50,1.3333334,Colombia
COM,1999,581,2004,2,26,NA,Comoros
CPV,1999,402,1979,2,0,NA,Cape Verde
CRI,1999,94,1962,2,42,1.3333334,Costa Rica
CUB,1999,40,1965,NA,46,1.3333334,Cuba
CYP,1999,352,1968,1,8,0.16666667,Cyprus
CZE,1999,316,1993,3,74,1.3333334,Czechia
DEU,1999,255,1961,3,42,0.83333331,Germany
DJI,1999,522,2005,2,27,NA,Djibouti
DNK,1999,390,1960,4,41,1.5,Denmark
DOM,1999,42,1964,2,40,1.3333334,Dominican Republic
DZA,1999,615,1969,2,7,0.5,Algeria
ECU,1999,130,1962,2,28,0.16666667,Ecuador
EGY,1999,651,1960,2,24,0,Egypt
ESP,1999,230,1967,2,48,1.5,Spain
EST,1999,366,2005,3,84,1.3333334,Estonia
ETH,1999,530,1966,2,43,1.3333334,Ethiopia
FIN,1999,375,1970,4,50,1.3333334,Finland
FJI,1999,950,2002,1,28,NA,Fiji
FRA,1999,220,1981,2,62,1.5,France
GAB,1999,481,1961,2,1,1.3333334,Gabon
GBR,1999,200,1999,1,80,1.5,United Kingdom
GEO,1999,372,1993,3,0,1,Georgia
GHA,1999,452,1961,1,4,0,Ghana
GIN,1999,438,1960,2,1,NA,Guinea
GMB,1999,420,2000,1,5,NA,Gambia
GNB,1999,404,1977,2,0,NA,Guinea-Bissau
GNQ,1999,411,2001,2,20,NA,Equatorial Guinea
GRC,1999,350,1984,2,65,0.83333331,Greece
GTM,1999,90,1960,2,41,NA,Guatemala
GUY,1999,110,1975,1,9,NA,Guyana
HND,1999,91,1960,2,41,0,Honduras
HRV,1999,344,1991,3,-1,1.5,Croatia
HTI,1999,41,1976,2,57,NA,Haiti
HUN,1999,310,1961,3,39,1,Hungary
IDN,1999,850,1999,2,49,0.33333334,Indonesia
IND,1999,750,1960,1,41,0.66666669,India
IRL,1999,205,1999,1,76,1.5,Ireland
IRN,1999,630,1964,2,45,1.3333334,Iran
IRQ,1999,645,1959,2,27,NA,Iraq
ISR,1999,666,1959,1,10,1.3333334,Israel
ITA,1999,325,1963,2,44,1.5,Italy
JAM,1999,51,1975,1,13,NA,Jamaica
JOR,1999,663,1963,2,7,0,Jordan
JPN,1999,740,NA,3,NA,0.66666669,Japan
KAZ,1999,705,1999,2,6,1.1666666,Kazakhstan
KEN,1999,501,2001,1,37,0,Kenya
KGZ,1999,703,1992,2,0,1.3333334,Kyrgyzstan
KHM,1999,811,1999,2,30,1.3333334,Cambodia
KOR,1999,732,1998,3,7,0.83333331,South Korea
KWT,1999,690,1966,2,5,NA,Kuwait
LAO,1999,812,2008,2,44,NA,Laos
LBN,1999,660,1977,2,29,NA,Lebanon
LBR,1999,450,1959,1,40,NA,Liberia
LBY,1999,620,1961,2,9,NA,Libya
LKA,1999,780,1998,1,50,0,Sri Lanka
LSO,1999,570,1998,1,32,1.5,Lesotho
LTU,1999,368,1994,2,73,1.5,Lithuania
LUX,1999,212,2001,2,81,0.83333331,Luxembourg
LVA,1999,367,1992,3,71,1.1666666,Latvia
MAR,1999,600,1963,2,7,0,Morocco
MDA,1999,359,1996,2,4,1.1666666,Moldova
MDG,1999,580,1961,2,1,NA,Madagascar
MEX,1999,70,1961,2,30,0.83333331,Mexico
MKD,1999,343,1991,2,-2,0,North Macedonia
MLI,1999,432,1964,2,4,0.16666667,Mali
MMR,1999,775,NA,5,NA,0.66666669,Myanmar (Burma)
MNE,1999,341,2006,NA,0,NA,Montenegro
MNG,1999,712,1969,3,1,1.3333334,Mongolia
MOZ,1999,541,1977,2,1,NA,Mozambique
MRT,1999,435,1963,2,2,NA,Mauritania
MUS,1999,590,2002,2,33,NA,Mauritius
MWI,1999,553,1965,1,0,NA,Malawi
MYS,1999,820,NA,1,NA,0,Malaysia
NAM,1999,565,2001,1,23,1.5,Namibia
NER,1999,436,1962,2,1,NA,Niger
NGA,1999,475,2002,1,42,0,Nigeria
NIC,1999,93,1967,2,48,0.75,Nicaragua
NLD,1999,210,1973,2,54,1.5,Netherlands
NOR,1999,385,1959,4,40,0.83333331,Norway
NPL,1999,790,1974,1,8,NA,Nepal
NZL,1999,920,1983,1,64,1.3333334,New Zealand
OMN,1999,698,NA,2,NA,NA,Oman
PAK,1999,770,1961,1,14,0,Pakistan
PAN,1999,95,1966,2,47,0.16666667,Panama
PER,1999,135,1970,2,51,0.83333331,Peru
PHL,1999,840,1960,2,12,0.33333334,Philippines
PNG,1999,910,2000,1,24,NA,Papua New Guinea
POL,1999,290,1961,3,42,0,Poland
PRK,1999,NA,NA,NA,NA,NA,North Korea
PRT,1999,235,1959,2,40,1,Portugal
PRY,1999,150,1967,2,48,1,Paraguay
QAT,1999,694,1976,2,4,0,Qatar
ROU,1999,360,1973,2,54,0.66666669,Romania
RUS,1999,365,1961,2,27,0.5,Russia
RWA,1999,517,1981,2,19,1.3333334,Rwanda
SAU,1999,670,1978,1,2,0.083333336,Saudi Arabia
SDN,1999,625,1970,1,14,0,Sudan
SEN,1999,433,1967,2,7,1.1666666,Senegal
SGP,1999,830,NA,1,NA,0,Singapore
SLB,1999,940,2012,1,28,NA,Solomon Islands
SLE,1999,451,1966,1,5,NA,Sierra Leone
SLV,1999,92,1995,2,76,NA,El Salvador
SOM,1999,520,1961,NA,1,NA,Somalia
SRB,1999,345,2000,2,0,0,Serbia
SSD,1999,626,2012,NA,0,NA,South Sudan
SUR,1999,115,2017,2,41,NA,Suriname
SVK,1999,317,1993,3,74,1.3333334,Slovakia
SVN,1999,349,1992,3,0,0,Slovenia
SWE,1999,380,1962,4,43,1.5,Sweden
SWZ,1999,572,1981,1,6,NA,Eswatini
SYR,1999,652,1960,2,13,0,Syria
TCD,1999,483,1966,2,6,NA,Chad
TGO,1999,461,1983,2,23,NA,Togo
THA,1999,800,2017,1,98,0.16666667,Thailand
TJK,1999,702,1993,2,0,NA,Tajikistan
TKM,1999,701,1997,2,4,NA,Turkmenistan
TLS,1999,860,2016,NA,13,NA,Timor-Leste
TTO,1999,52,1970,1,7,NA,Trinidad & Tobago
TUN,1999,616,1959,2,3,0.66666669,Tunisia
TUR,1999,640,1967,2,35,0.083333336,Turkey
TZA,1999,510,2002,1,40,0,Tanzania
UGA,1999,500,2005,1,42,0,Uganda
UKR,1999,369,1961,2,7,1.3333334,Ukraine
URY,1999,165,1989,2,70,0.66666669,Uruguay
USA,1999,2,NA,1,NA,1.5,United States
UZB,1999,704,1992,2,0,NA,Uzbekistan
VEN,1999,101,1971,2,52,1.3333334,Venezuela
VNM,1999,816,1997,2,47,1.5,Vietnam
YEM,1999,679,1969,2,4,1.3333334,Yemen
ZAF,1999,560,1997,1,78,1.3333334,South Africa
ZMB,1999,551,1979,1,15,0,Zambia
ZWE,1999,552,1999,1,19,1.3333334,Zimbabwe
AFG,2000,700,1969,2,35,1.1666666,Afghanistan
AGO,2000,540,1976,2,0,1.5,Angola
ALB,2000,339,1997,2,77,NA,Albania
ARE,2000,696,2001,1,29,0.083333336,United Arab Emirates
ARG,2000,160,1968,2,49,0.5,Argentina
ARM,2000,371,1994,2,2,0.083333336,Armenia
AUS,2000,900,1973,1,54,1.5,Australia
AUT,2000,305,1973,3,54,0.66666669,Austria
AZE,2000,373,1992,2,0,1.3333334,Azerbaijan
BDI,2000,516,1993,2,30,NA,Burundi
BEL,2000,211,1977,2,58,1.5,Belgium
BEN,2000,434,1961,2,1,NA,Benin
BFA,2000,439,1962,2,2,NA,Burkina Faso
BGD,2000,771,1972,1,0,0,Bangladesh
BGR,2000,355,1960,3,40,0.33333334,Bulgaria
BHR,2000,692,2000,1,23,NA,Bahrain
BIH,2000,346,1993,3,0,NA,Bosnia & Herzegovina
BLR,2000,370,1961,3,7,1.3333334,Belarus
BOL,2000,145,1977,2,58,0.083333336,Bolivia
BRA,2000,140,1965,2,46,1.5,Brazil
BTN,2000,NA,NA,NA,NA,NA,Bhutan
BWA,2000,571,1997,1,19,0,Botswana
CAF,2000,482,1964,2,4,NA,Central African Republic
CAN,2000,20,1964,1,45,1.5,Canada
CHE,2000,225,1961,3,42,0.83333331,Switzerland
CHL,2000,155,1971,2,52,1.3333334,Chile
CHN,2000,710,2006,3,87,1.3333334,China
CIV,2000,437,1961,2,1,1.5,Côte d’Ivoire
CMR,2000,471,1988,2,28,0.16666667,Cameroon
COD,2000,490,2001,2,41,0.25,Congo - Kinshasa
COG,2000,484,1999,2,39,NA,Congo - Brazzaville
COL,2000,100,1969,2,50,1.3333334,Colombia
COM,2000,581,2004,2,26,NA,Comoros
CPV,2000,402,1979,2,0,NA,Cape Verde
CRI,2000,94,1962,2,42,1.3333334,Costa Rica
CUB,2000,40,1965,NA,46,1.3333334,Cuba
CYP,2000,352,1968,1,8,0.16666667,Cyprus
CZE,2000,316,1993,3,74,1.5,Czechia
DEU,2000,255,1961,3,42,0.83333331,Germany
DJI,2000,522,2005,2,27,NA,Djibouti
DNK,2000,390,1960,4,41,1.5,Denmark
DOM,2000,42,1964,2,40,1.3333334,Dominican Republic
DZA,2000,615,1969,2,7,0.5,Algeria
ECU,2000,130,1962,2,28,0.16666667,Ecuador
EGY,2000,651,1960,2,24,0,Egypt
ESP,2000,230,1967,2,48,1.5,Spain
EST,2000,366,2005,3,84,1.3333334,Estonia
ETH,2000,530,1966,2,43,1.3333334,Ethiopia
FIN,2000,375,1970,4,50,1.3333334,Finland
FJI,2000,950,2002,1,28,NA,Fiji
FRA,2000,220,1981,2,62,1.5,France
GAB,2000,481,1961,2,1,1.3333334,Gabon
GBR,2000,200,1999,1,80,1.5,United Kingdom
GEO,2000,372,1993,3,0,1,Georgia
GHA,2000,452,1961,1,4,0,Ghana
GIN,2000,438,1960,2,1,NA,Guinea
GMB,2000,420,2000,1,5,NA,Gambia
GNB,2000,404,1977,2,0,NA,Guinea-Bissau
GNQ,2000,411,2001,2,20,NA,Equatorial Guinea
GRC,2000,350,1984,2,65,0.83333331,Greece
GTM,2000,90,1960,2,41,NA,Guatemala
GUY,2000,110,1975,1,9,NA,Guyana
HND,2000,91,1960,2,41,0.66666669,Honduras
HRV,2000,344,1991,3,-1,1.5,Croatia
HTI,2000,41,1976,2,57,NA,Haiti
HUN,2000,310,1961,3,39,1,Hungary
IDN,2000,850,1999,2,49,0.33333334,Indonesia
IND,2000,750,1960,1,41,0.66666669,India
IRL,2000,205,1999,1,76,1.5,Ireland
IRN,2000,630,1964,2,45,1.3333334,Iran
IRQ,2000,645,1959,2,27,NA,Iraq
ISR,2000,666,1959,1,10,1.3333334,Israel
ITA,2000,325,1963,2,44,1.5,Italy
JAM,2000,51,1975,1,13,NA,Jamaica
JOR,2000,663,1963,2,7,0,Jordan
JPN,2000,740,NA,3,NA,0.66666669,Japan
KAZ,2000,705,1999,2,6,1.3333334,Kazakhstan
KEN,2000,501,2001,1,37,0,Kenya
KGZ,2000,703,1992,2,0,1.3333334,Kyrgyzstan
KHM,2000,811,1999,2,30,1.3333334,Cambodia
KOR,2000,732,1998,3,7,0.83333331,South Korea
KWT,2000,690,1966,2,5,NA,Kuwait
LAO,2000,812,2008,2,44,NA,Laos
LBN,2000,660,1977,2,29,NA,Lebanon
LBR,2000,450,1959,1,40,NA,Liberia
LBY,2000,620,1961,2,9,NA,Libya
LKA,2000,780,1998,1,50,0,Sri Lanka
LSO,2000,570,1998,1,32,1.5,Lesotho
LTU,2000,368,1994,2,73,1.5,Lithuania
LUX,2000,212,2001,2,81,0.83333331,Luxembourg
LVA,2000,367,1992,3,71,1.1666666,Latvia
MAR,2000,600,1963,2,7,0,Morocco
MDA,2000,359,1996,2,4,1.1666666,Moldova
MDG,2000,580,1961,2,1,NA,Madagascar
MEX,2000,70,1961,2,30,0.83333331,Mexico
MKD,2000,343,1991,2,-2,0,North Macedonia
MLI,2000,432,1964,2,4,0.16666667,Mali
MMR,2000,775,NA,5,NA,0.66666669,Myanmar (Burma)
MNE,2000,341,2006,NA,0,NA,Montenegro
MNG,2000,712,1969,3,1,1.3333334,Mongolia
MOZ,2000,541,1977,2,1,NA,Mozambique
MRT,2000,435,1963,2,2,NA,Mauritania
MUS,2000,590,2002,2,33,NA,Mauritius
MWI,2000,553,1965,1,0,NA,Malawi
MYS,2000,820,NA,1,NA,0,Malaysia
NAM,2000,565,2001,1,23,1.5,Namibia
NER,2000,436,1962,2,1,NA,Niger
NGA,2000,475,2002,1,42,0,Nigeria
NIC,2000,93,1967,2,48,0.75,Nicaragua
NLD,2000,210,1973,2,54,1.5,Netherlands
NOR,2000,385,1959,4,40,0.83333331,Norway
NPL,2000,790,1974,1,8,NA,Nepal
NZL,2000,920,1983,1,64,1.3333334,New Zealand
OMN,2000,698,NA,2,NA,NA,Oman
PAK,2000,770,1961,1,14,0,Pakistan
PAN,2000,95,1966,2,47,0.16666667,Panama
PER,2000,135,1970,2,51,1.3333334,Peru
PHL,2000,840,1960,2,12,0.33333334,Philippines
PNG,2000,910,2000,1,24,NA,Papua New Guinea
POL,2000,290,1961,3,42,0,Poland
PRK,2000,NA,NA,NA,NA,NA,North Korea
PRT,2000,235,1959,2,40,1,Portugal
PRY,2000,150,1967,2,48,1,Paraguay
QAT,2000,694,1976,2,4,0,Qatar
ROU,2000,360,1973,2,54,0.66666669,Romania
RUS,2000,365,1961,2,27,0.5,Russia
RWA,2000,517,1981,2,19,1.3333334,Rwanda
SAU,2000,670,1978,1,2,0.083333336,Saudi Arabia
SDN,2000,625,1970,1,14,0,Sudan
SEN,2000,433,1967,2,7,1.1666666,Senegal
SGP,2000,830,NA,1,NA,0,Singapore
SLB,2000,940,2012,1,28,NA,Solomon Islands
SLE,2000,451,1966,1,5,NA,Sierra Leone
SLV,2000,92,1995,2,76,NA,El Salvador
SOM,2000,520,1961,NA,1,NA,Somalia
SRB,2000,345,2000,2,0,0,Serbia
SSD,2000,626,2012,NA,0,NA,South Sudan
SUR,2000,115,2017,2,41,NA,Suriname
SVK,2000,317,1993,3,74,1.3333334,Slovakia
SVN,2000,349,1992,3,0,0,Slovenia
SWE,2000,380,1962,4,43,1.5,Sweden
SWZ,2000,572,1981,1,6,NA,Eswatini
SYR,2000,652,1960,2,13,0,Syria
TCD,2000,483,1966,2,6,NA,Chad
TGO,2000,461,1983,2,23,NA,Togo
THA,2000,800,2017,1,98,0.16666667,Thailand
TJK,2000,702,1993,2,0,NA,Tajikistan
TKM,2000,701,1997,2,4,NA,Turkmenistan
TLS,2000,860,2016,NA,13,NA,Timor-Leste
TTO,2000,52,1970,1,7,NA,Trinidad & Tobago
TUN,2000,616,1959,2,3,0.66666669,Tunisia
TUR,2000,640,1967,2,35,0.083333336,Turkey
TZA,2000,510,2002,1,40,0,Tanzania
UGA,2000,500,2005,1,42,0,Uganda
UKR,2000,369,1961,2,7,1.3333334,Ukraine
URY,2000,165,1989,2,70,0.66666669,Uruguay
USA,2000,2,NA,1,NA,1.5,United States
UZB,2000,704,1992,2,0,NA,Uzbekistan
VEN,2000,101,1971,2,52,1.3333334,Venezuela
VNM,2000,816,1997,2,47,1.5,Vietnam
YEM,2000,679,1969,2,4,1.3333334,Yemen
ZAF,2000,560,1997,1,78,1.3333334,South Africa
ZMB,2000,551,1979,1,15,0,Zambia
ZWE,2000,552,1999,1,19,1.3333334,Zimbabwe
AFG,2001,700,1969,2,35,1.1666666,Afghanistan
AGO,2001,540,1976,2,0,1.5,Angola
ALB,2001,339,1997,2,77,NA,Albania
ARE,2001,696,2001,1,29,0.083333336,United Arab Emirates
ARG,2001,160,1968,2,49,0.5,Argentina
ARM,2001,371,1994,2,2,0.083333336,Armenia
AUS,2001,900,1973,1,54,1.5,Australia
AUT,2001,305,1973,3,54,0.66666669,Austria
AZE,2001,373,1992,2,0,1.3333334,Azerbaijan
BDI,2001,516,1993,2,30,NA,Burundi
BEL,2001,211,1977,2,58,1.5,Belgium
BEN,2001,434,1961,2,1,NA,Benin
BFA,2001,439,1962,2,2,NA,Burkina Faso
BGD,2001,771,1972,1,0,0.25,Bangladesh
BGR,2001,355,1960,3,40,0.5,Bulgaria
BHR,2001,692,2000,1,23,NA,Bahrain
BIH,2001,346,1993,3,0,NA,Bosnia & Herzegovina
BLR,2001,370,1961,3,7,1.3333334,Belarus
BOL,2001,145,1977,2,58,0.083333336,Bolivia
BRA,2001,140,1965,2,46,1.5,Brazil
BTN,2001,NA,NA,NA,NA,NA,Bhutan
BWA,2001,571,1997,1,19,0,Botswana
CAF,2001,482,1964,2,4,NA,Central African Republic
CAN,2001,20,1964,1,45,1.5,Canada
CHE,2001,225,1961,3,42,0.83333331,Switzerland
CHL,2001,155,1971,2,52,1.3333334,Chile
CHN,2001,710,2006,3,87,1.3333334,China
CIV,2001,437,1961,2,1,1.5,Côte d’Ivoire
CMR,2001,471,1988,2,28,0.16666667,Cameroon
COD,2001,490,2001,2,41,0.25,Congo - Kinshasa
COG,2001,484,1999,2,39,NA,Congo - Brazzaville
COL,2001,100,1969,2,50,1.3333334,Colombia
COM,2001,581,2004,2,26,NA,Comoros
CPV,2001,402,1979,2,0,NA,Cape Verde
CRI,2001,94,1962,2,42,1.3333334,Costa Rica
CUB,2001,40,1965,NA,46,1.3333334,Cuba
CYP,2001,352,1968,1,8,0.16666667,Cyprus
CZE,2001,316,1993,3,74,1.5,Czechia
DEU,2001,255,1961,3,42,0.83333331,Germany
DJI,2001,522,2005,2,27,NA,Djibouti
