"","iso3","year","cow_code","x1","toa","country_names"
"17568","BRA",1987,140,42,1923,"Brazil"
"17569","BTN",1987,NA,NA,NA,"Bhutan"
"17570","BWA",1987,571,42,NA,"Botswana"
"17571","CAF",1987,482,42,1952,"Central African Republic"
"17572","CAN",1987,20,42,1996,"Canada"
"17573","CHE",1987,225,42,1911,"Switzerland"
"17574","CHL",1987,155,42,1924,"Chile"
"17575","CHN",1987,710,42,1951,"China"
"17576","CIV",1987,437,42,1955,"Côte d’Ivoire"
"17577","CMR",1987,471,42,1956,"Cameroon"
"17578","COD",1987,490,42,NA,"Congo - Kinshasa"
"17579","COG",1987,484,42,1956,"Congo - Brazzaville"
"17580","COL",1987,100,42,1938,"Colombia"
"17581","COM",1987,NA,NA,NA,"Comoros"
"17582","CPV",1987,402,42,1976,"Cape Verde"
"17583","CRI",1987,94,42,1941,"Costa Rica"
"17584","CUB",1987,40,42,1934,"Cuba"
"17585","CYP",1987,352,42,1957,"Cyprus"
"17586","CZE",1987,316,42,1888,"Czechia"
"17587","DEU",1987,255,42,1883,"Germany"
"17588","DJI",1987,522,42,1956,"Djibouti"
"17589","DNK",1987,390,42,1892,"Denmark"
"17590","DOM",1987,42,42,1947,"Dominican Republic"
"17591","DZA",1987,615,42,1949,"Algeria"
"17592","ECU",1987,130,42,1935,"Ecuador"
"17593","EGY",1987,651,42,1959,"Egypt"
"17594","ESP",1987,230,42,1929,"Spain"
"17595","EST",1987,366,42,1924,"Estonia"
"17596","ETH",1987,530,42,NA,"Ethiopia"
"17597","FIN",1987,375,42,1963,"Finland"
"17598","FJI",1987,950,42,NA,"Fiji"
"17599","FRA",1987,220,42,1928,"France"
"17600","GAB",1987,481,42,1952,"Gabon"
"17601","GBR",1987,200,42,1911,"United Kingdom"
"17602","GEO",1987,372,42,1964,"Georgia"
"17603","GHA",1987,452,42,2003,"Ghana"
"17604","GIN",1987,438,42,1960,"Guinea"
"17605","GMB",1987,420,42,NA,"Gambia"
"17606","GNB",1987,NA,NA,NA,"Guinea-Bissau"
"17607","GNQ",1987,411,42,1947,"Equatorial Guinea"
"17608","GRC",1987,350,42,1922,"Greece"
"17609","GTM",1987,90,42,1952,"Guatemala"
"17610","GUY",1987,110,42,1969,"Guyana"
"17611","HND",1987,91,42,1959,"Honduras"
"17612","HRV",1987,344,42,1954,"Croatia"
"17613","HTI",1987,41,42,NA,"Haiti"
"17614","HUN",1987,310,42,1891,"Hungary"
"17615","IDN",1987,850,42,1957,"Indonesia"
"17616","IND",1987,750,42,1948,"India"
"17617","IRL",1987,205,42,1911,"Ireland"
"17618","IRN",1987,630,42,1949,"Iran"
"17619","IRQ",1987,NA,NA,NA,"Iraq"
"17620","ISR",1987,666,42,1953,"Israel"
"17621","ITA",1987,325,42,1912,"Italy"
"17622","JAM",1987,51,42,1965,"Jamaica"
"17623","JOR",1987,663,42,1978,"Jordan"
"17624","JPN",1987,740,42,1922,"Japan"
"17625","KAZ",1987,705,42,1999,"Kazakhstan"
"17626","KEN",1987,501,42,1966,"Kenya"
"17627","KGZ",1987,703,42,1922,"Kyrgyzstan"
"17628","KHM",1987,NA,NA,NA,"Cambodia"
"17629","KOR",1987,732,42,1963,"South Korea"
"17630","KWT",1987,690,42,NA,"Kuwait"
"17631","LAO",1987,812,42,1999,"Laos"
"17632","LBN",1987,660,42,1963,"Lebanon"
"17633","LBR",1987,450,42,1943,"Liberia"
"17634","LBY",1987,620,42,1958,"Libya"
"17635","LKA",1987,780,42,NA,"Sri Lanka"
"17636","LSO",1987,570,42,NA,"Lesotho"
"17637","LTU",1987,368,42,1925,"Lithuania"
"17638","LUX",1987,212,42,1901,"Luxembourg"
"17639","LVA",1987,367,42,1924,"Latvia"
"17640","MAR",1987,600,42,1959,"Morocco"
"17641","MDA",1987,359,42,1993,"Moldova"
"17642","MDG",1987,580,42,1952,"Madagascar"
"17643","MEX",1987,70,42,1943,"Mexico"
"17644","MKD",1987,NA,NA,NA,"North Macedonia"
"17645","MLI",1987,432,42,1952,"Mali"
"17646","MMR",1987,775,42,1954,"Myanmar (Burma)"
"17647","MNE",1987,NA,NA,NA,"Montenegro"
"17648","MNG",1987,NA,NA,NA,"Mongolia"
"17649","MOZ",1987,NA,NA,NA,"Mozambique"
"17650","MRT",1987,435,42,1952,"Mauritania"
"17651","MUS",1987,590,42,NA,"Mauritius"
"17652","MWI",1987,553,42,NA,"Malawi"
"17653","MYS",1987,820,42,1951,"Malaysia"
"17654","NAM",1987,565,42,1994,"Namibia"
"17655","NER",1987,436,42,1952,"Niger"
"17656","NGA",1987,475,42,NA,"Nigeria"
"17657","NIC",1987,93,42,1956,"Nicaragua"
"17658","NLD",1987,210,42,1931,"Netherlands"
"17659","NOR",1987,385,42,1909,"Norway"
"17660","NPL",1987,790,42,NA,"Nepal"
"17661","NZL",1987,920,42,1938,"New Zealand"
"17662","OMN",1987,698,42,NA,"Oman"
"17663","PAK",1987,770,42,1962,"Pakistan"
"17664","PAN",1987,95,42,1941,"Panama"
"17665","PER",1987,135,42,1936,"Peru"
"17666","PHL",1987,840,42,1954,"Philippines"
"17667","PNG",1987,910,42,NA,"Papua New Guinea"
"17668","POL",1987,290,42,1920,"Poland"
"17669","PRK",1987,NA,NA,NA,"North Korea"
"17670","PRT",1987,235,42,1935,"Portugal"
"17671","PRY",1987,150,42,1943,"Paraguay"
"17672","QAT",1987,694,42,NA,"Qatar"
"17673","ROU",1987,360,42,1930,"Romania"
"17674","RUS",1987,365,42,1912,"Russia"
"17675","RWA",1987,517,42,NA,"Rwanda"
"17676","SAU",1987,670,42,NA,"Saudi Arabia"
"17677","SDN",1987,625,42,NA,"Sudan"
"17678","SEN",1987,433,42,1952,"Senegal"
"17679","SGP",1987,830,42,1953,"Singapore"
"17680","SLB",1987,940,42,NA,"Solomon Islands"
"17681","SLE",1987,451,42,NA,"Sierra Leone"
"17682","SLV",1987,92,42,1949,"El Salvador"
"17683","SOM",1987,NA,NA,NA,"Somalia"
"17684","SRB",1987,345,42,1922,"Serbia"
"17685","SSD",1987,NA,NA,NA,"South Sudan"
"17686","SUR",1987,NA,NA,NA,"Suriname"
"17687","SVK",1987,317,42,1888,"Slovakia"
"17688","SVN",1987,349,42,1922,"Slovenia"
"17689","SWE",1987,380,42,1891,"Sweden"
"17690","SWZ",1987,572,42,NA,"Eswatini"
"17691","SYR",1987,652,42,NA,"Syria"
"17692","TCD",1987,483,42,1952,"Chad"
"17693","TGO",1987,461,42,1956,"Togo"
"17694","THA",1987,800,42,1990,"Thailand"
"17695","TJK",1987,702,42,1997,"Tajikistan"
"17696","TKM",1987,701,42,1994,"Turkmenistan"
"17697","TLS",1987,NA,NA,NA,"Timor-Leste"
"17698","TTO",1987,52,42,1939,"Trinidad & Tobago"
"17699","TUN",1987,616,42,1960,"Tunisia"
"17700","TUR",1987,640,42,1945,"Turkey"
"17701","TZA",1987,510,42,1997,"Tanzania"
"17702","UGA",1987,500,42,NA,"Uganda"
"17703","UKR",1987,369,42,1912,"Ukraine"
"17704","URY",1987,165,42,1958,"Uruguay"
"17705","USA",1987,2,42,1965,"United States"
"17706","UZB",1987,704,42,1955,"Uzbekistan"
"17707","VEN",1987,101,42,1940,"Venezuela"
"17708","VNM",1987,816,42,1961,"Vietnam"
"17709","YEM",1987,679,42,NA,"Yemen"
"17710","ZAF",1987,560,42,2001,"South Africa"
"17711","ZMB",1987,551,42,1973,"Zambia"
"17712","ZWE",1987,552,42,NA,"Zimbabwe"
"17713","AFG",1988,NA,NA,NA,"Afghanistan"
"17714","AGO",1988,NA,NA,NA,"Angola"
"17715","ALB",1988,339,42,1947,"Albania"
"17716","ARE",1988,NA,NA,NA,"United Arab Emirates"
"17717","ARG",1988,160,42,1934,"Argentina"
"17718","ARM",1988,371,42,1912,"Armenia"
"17719","AUS",1988,900,42,1944,"Australia"
"17720","AUT",1988,305,42,1888,"Austria"
"17721","AZE",1988,373,42,1912,"Azerbaijan"
"17722","BDI",1988,516,42,NA,"Burundi"
"17723","BEL",1988,211,42,1894,"Belgium"
"17724","BEN",1988,434,42,1952,"Benin"
"17725","BFA",1988,439,42,1952,"Burkina Faso"
"17726","BGD",1988,771,42,1939,"Bangladesh"
"17727","BGR",1988,355,42,1918,"Bulgaria"
"17728","BHR",1988,692,42,NA,"Bahrain"
"17729","BIH",1988,NA,NA,NA,"Bosnia & Herzegovina"
"17730","BLR",1988,370,42,1955,"Belarus"
"17731","BOL",1988,145,42,1949,"Bolivia"
"17732","BRA",1988,140,42,1923,"Brazil"
"17733","BTN",1988,NA,NA,NA,"Bhutan"
"17734","BWA",1988,571,42,NA,"Botswana"
"17735","CAF",1988,482,42,1952,"Central African Republic"
"17736","CAN",1988,20,42,1996,"Canada"
"17737","CHE",1988,225,42,1911,"Switzerland"
"17738","CHL",1988,155,42,1924,"Chile"
"17739","CHN",1988,710,42,1951,"China"
"17740","CIV",1988,437,42,1955,"Côte d’Ivoire"
"17741","CMR",1988,471,42,1956,"Cameroon"
"17742","COD",1988,490,42,NA,"Congo - Kinshasa"
"17743","COG",1988,484,42,1956,"Congo - Brazzaville"
"17744","COL",1988,100,42,1938,"Colombia"
"17745","COM",1988,NA,NA,NA,"Comoros"
"17746","CPV",1988,402,42,1976,"Cape Verde"
"17747","CRI",1988,94,42,1941,"Costa Rica"
"17748","CUB",1988,40,42,1934,"Cuba"
"17749","CYP",1988,352,42,1957,"Cyprus"
"17750","CZE",1988,316,42,1888,"Czechia"
"17751","DEU",1988,255,42,1883,"Germany"
"17752","DJI",1988,522,42,1956,"Djibouti"
"17753","DNK",1988,390,42,1892,"Denmark"
"17754","DOM",1988,42,42,1947,"Dominican Republic"
"17755","DZA",1988,615,42,1949,"Algeria"
"17756","ECU",1988,130,42,1935,"Ecuador"
"17757","EGY",1988,651,42,1959,"Egypt"
"17758","ESP",1988,230,42,1929,"Spain"
"17759","EST",1988,366,42,1924,"Estonia"
"17760","ETH",1988,530,42,NA,"Ethiopia"
"17761","FIN",1988,375,42,1963,"Finland"
"17762","FJI",1988,950,42,NA,"Fiji"
"17763","FRA",1988,220,42,1928,"France"
"17764","GAB",1988,481,42,1952,"Gabon"
"17765","GBR",1988,200,42,1911,"United Kingdom"
"17766","GEO",1988,372,42,1964,"Georgia"
"17767","GHA",1988,452,42,2003,"Ghana"
"17768","GIN",1988,438,42,1960,"Guinea"
"17769","GMB",1988,420,42,NA,"Gambia"
"17770","GNB",1988,NA,NA,NA,"Guinea-Bissau"
"17771","GNQ",1988,411,42,1947,"Equatorial Guinea"
"17772","GRC",1988,350,42,1922,"Greece"
"17773","GTM",1988,90,42,1952,"Guatemala"
"17774","GUY",1988,110,42,1969,"Guyana"
"17775","HND",1988,91,42,1959,"Honduras"
"17776","HRV",1988,344,42,1954,"Croatia"
"17777","HTI",1988,41,42,NA,"Haiti"
"17778","HUN",1988,310,42,1891,"Hungary"
"17779","IDN",1988,850,42,1957,"Indonesia"
"17780","IND",1988,750,42,1948,"India"
"17781","IRL",1988,205,42,1911,"Ireland"
"17782","IRN",1988,630,42,1949,"Iran"
"17783","IRQ",1988,NA,NA,NA,"Iraq"
"17784","ISR",1988,666,42,1953,"Israel"
"17785","ITA",1988,325,42,1912,"Italy"
"17786","JAM",1988,51,42,1965,"Jamaica"
"17787","JOR",1988,663,42,1978,"Jordan"
"17788","JPN",1988,740,42,1922,"Japan"
"17789","KAZ",1988,705,42,1999,"Kazakhstan"
"17790","KEN",1988,501,42,1966,"Kenya"
"17791","KGZ",1988,703,42,1922,"Kyrgyzstan"
"17792","KHM",1988,NA,NA,NA,"Cambodia"
"17793","KOR",1988,732,42,1963,"South Korea"
"17794","KWT",1988,690,42,NA,"Kuwait"
"17795","LAO",1988,812,42,1999,"Laos"
"17796","LBN",1988,660,42,1963,"Lebanon"
"17797","LBR",1988,450,42,1943,"Liberia"
"17798","LBY",1988,620,42,1958,"Libya"
"17799","LKA",1988,780,42,NA,"Sri Lanka"
"17800","LSO",1988,570,42,NA,"Lesotho"
"17801","LTU",1988,368,42,1925,"Lithuania"
"17802","LUX",1988,212,42,1901,"Luxembourg"
"17803","LVA",1988,367,42,1924,"Latvia"
"17804","MAR",1988,600,42,1959,"Morocco"
"17805","MDA",1988,359,42,1993,"Moldova"
"17806","MDG",1988,580,42,1952,"Madagascar"
"17807","MEX",1988,70,42,1943,"Mexico"
"17808","MKD",1988,NA,NA,NA,"North Macedonia"
"17809","MLI",1988,432,42,1952,"Mali"
"17810","MMR",1988,775,42,1954,"Myanmar (Burma)"
"17811","MNE",1988,NA,NA,NA,"Montenegro"
"17812","MNG",1988,NA,NA,NA,"Mongolia"
"17813","MOZ",1988,NA,NA,NA,"Mozambique"
"17814","MRT",1988,435,42,1952,"Mauritania"
"17815","MUS",1988,590,42,NA,"Mauritius"
"17816","MWI",1988,553,42,NA,"Malawi"
"17817","MYS",1988,820,42,1951,"Malaysia"
"17818","NAM",1988,565,42,1994,"Namibia"
"17819","NER",1988,436,42,1952,"Niger"
"17820","NGA",1988,475,42,NA,"Nigeria"
"17821","NIC",1988,93,42,1956,"Nicaragua"
"17822","NLD",1988,210,42,1931,"Netherlands"
"17823","NOR",1988,385,42,1909,"Norway"
"17824","NPL",1988,790,42,NA,"Nepal"
"17825","NZL",1988,920,42,1938,"New Zealand"
"17826","OMN",1988,698,42,NA,"Oman"
"17827","PAK",1988,770,42,1962,"Pakistan"
"17828","PAN",1988,95,42,1941,"Panama"
"17829","PER",1988,135,42,1936,"Peru"
"17830","PHL",1988,840,42,1954,"Philippines"
"17831","PNG",1988,910,42,NA,"Papua New Guinea"
"17832","POL",1988,290,42,1920,"Poland"
"17833","PRK",1988,NA,NA,NA,"North Korea"
"17834","PRT",1988,235,42,1935,"Portugal"
"17835","PRY",1988,150,42,1943,"Paraguay"
"17836","QAT",1988,694,42,NA,"Qatar"
"17837","ROU",1988,360,42,1930,"Romania"
"17838","RUS",1988,365,42,1912,"Russia"
"17839","RWA",1988,517,42,NA,"Rwanda"
"17840","SAU",1988,670,42,NA,"Saudi Arabia"
"17841","SDN",1988,625,42,NA,"Sudan"
"17842","SEN",1988,433,42,1952,"Senegal"
"17843","SGP",1988,830,42,1953,"Singapore"
"17844","SLB",1988,940,42,NA,"Solomon Islands"
"17845","SLE",1988,451,42,NA,"Sierra Leone"
"17846","SLV",1988,92,42,1949,"El Salvador"
"17847","SOM",1988,NA,NA,NA,"Somalia"
"17848","SRB",1988,345,42,1922,"Serbia"
"17849","SSD",1988,NA,NA,NA,"South Sudan"
"17850","SUR",1988,NA,NA,NA,"Suriname"
"17851","SVK",1988,317,42,1888,"Slovakia"
"17852","SVN",1988,349,42,1922,"Slovenia"
"17853","SWE",1988,380,42,1891,"Sweden"
"17854","SWZ",1988,572,42,NA,"Eswatini"
"17855","SYR",1988,652,42,NA,"Syria"
"17856","TCD",1988,483,42,1952,"Chad"
"17857","TGO",1988,461,42,1956,"Togo"
"17858","THA",1988,800,42,1990,"Thailand"
"17859","TJK",1988,702,42,1997,"Tajikistan"
"17860","TKM",1988,701,42,1994,"Turkmenistan"
"17861","TLS",1988,NA,NA,NA,"Timor-Leste"
"17862","TTO",1988,52,42,1939,"Trinidad & Tobago"
"17863","TUN",1988,616,42,1960,"Tunisia"
"17864","TUR",1988,640,42,1945,"Turkey"
"17865","TZA",1988,510,42,1997,"Tanzania"
"17866","UGA",1988,500,42,NA,"Uganda"
"17867","UKR",1988,369,42,1912,"Ukraine"
"17868","URY",1988,165,42,1958,"Uruguay"
"17869","USA",1988,2,42,1965,"United States"
"17870","UZB",1988,704,42,1955,"Uzbekistan"
"17871","VEN",1988,101,42,1940,"Venezuela"
"17872","VNM",1988,816,42,1961,"Vietnam"
"17873","YEM",1988,679,42,NA,"Yemen"
"17874","ZAF",1988,560,42,2001,"South Africa"
"17875","ZMB",1988,551,42,1973,"Zambia"
"17876","ZWE",1988,552,42,NA,"Zimbabwe"
"17877","AFG",1989,NA,NA,NA,"Afghanistan"
"17878","AGO",1989,NA,NA,NA,"Angola"
"17879","ALB",1989,339,42,1947,"Albania"
"17880","ARE",1989,NA,NA,NA,"United Arab Emirates"
"17881","ARG",1989,160,42,1934,"Argentina"
"17882","ARM",1989,371,42,1912,"Armenia"
"17883","AUS",1989,900,42,1944,"Australia"
"17884","AUT",1989,305,42,1888,"Austria"
"17885","AZE",1989,373,42,1912,"Azerbaijan"
"17886","BDI",1989,516,42,NA,"Burundi"
"17887","BEL",1989,211,42,1894,"Belgium"
"17888","BEN",1989,434,42,1952,"Benin"
"17889","BFA",1989,439,42,1952,"Burkina Faso"
"17890","BGD",1989,771,42,1939,"Bangladesh"
"17891","BGR",1989,355,42,1918,"Bulgaria"
"17892","BHR",1989,692,42,NA,"Bahrain"
"17893","BIH",1989,NA,NA,NA,"Bosnia & Herzegovina"
"17894","BLR",1989,370,42,1955,"Belarus"
"17895","BOL",1989,145,42,1949,"Bolivia"
"17896","BRA",1989,140,42,1923,"Brazil"
"17897","BTN",1989,NA,NA,NA,"Bhutan"
"17898","BWA",1989,571,42,NA,"Botswana"
"17899","CAF",1989,482,42,1952,"Central African Republic"
"17900","CAN",1989,20,42,1996,"Canada"
"17901","CHE",1989,225,42,1911,"Switzerland"
"17902","CHL",1989,155,42,1924,"Chile"
"17903","CHN",1989,710,42,1951,"China"
"17904","CIV",1989,437,42,1955,"Côte d’Ivoire"
"17905","CMR",1989,471,42,1956,"Cameroon"
"17906","COD",1989,490,42,NA,"Congo - Kinshasa"
"17907","COG",1989,484,42,1956,"Congo - Brazzaville"
"17908","COL",1989,100,42,1938,"Colombia"
"17909","COM",1989,NA,NA,NA,"Comoros"
"17910","CPV",1989,402,42,1976,"Cape Verde"
"17911","CRI",1989,94,42,1941,"Costa Rica"
"17912","CUB",1989,40,42,1934,"Cuba"
"17913","CYP",1989,352,42,1957,"Cyprus"
"17914","CZE",1989,316,42,1888,"Czechia"
"17915","DEU",1989,255,42,1883,"Germany"
"17916","DJI",1989,522,42,1956,"Djibouti"
"17917","DNK",1989,390,42,1892,"Denmark"
"17918","DOM",1989,42,42,1947,"Dominican Republic"
"17919","DZA",1989,615,42,1949,"Algeria"
"17920","ECU",1989,130,42,1935,"Ecuador"
"17921","EGY",1989,651,42,1959,"Egypt"
"17922","ESP",1989,230,42,1929,"Spain"
"17923","EST",1989,366,42,1924,"Estonia"
"17924","ETH",1989,530,42,NA,"Ethiopia"
"17925","FIN",1989,375,42,1963,"Finland"
"17926","FJI",1989,950,42,NA,"Fiji"
"17927","FRA",1989,220,42,1928,"France"
"17928","GAB",1989,481,42,1952,"Gabon"
"17929","GBR",1989,200,42,1911,"United Kingdom"
"17930","GEO",1989,372,42,1964,"Georgia"
"17931","GHA",1989,452,42,2003,"Ghana"
"17932","GIN",1989,438,42,1960,"Guinea"
"17933","GMB",1989,420,42,NA,"Gambia"
"17934","GNB",1989,NA,NA,NA,"Guinea-Bissau"
"17935","GNQ",1989,411,42,1947,"Equatorial Guinea"
"17936","GRC",1989,350,42,1922,"Greece"
"17937","GTM",1989,90,42,1952,"Guatemala"
"17938","GUY",1989,110,42,1969,"Guyana"
"17939","HND",1989,91,42,1959,"Honduras"
"17940","HRV",1989,344,42,1954,"Croatia"
"17941","HTI",1989,41,42,NA,"Haiti"
"17942","HUN",1989,310,42,1891,"Hungary"
"17943","IDN",1989,850,42,1957,"Indonesia"
"17944","IND",1989,750,42,1948,"India"
"17945","IRL",1989,205,42,1911,"Ireland"
"17946","IRN",1989,630,42,1949,"Iran"
"17947","IRQ",1989,NA,NA,NA,"Iraq"
"17948","ISR",1989,666,42,1953,"Israel"
"17949","ITA",1989,325,42,1912,"Italy"
"17950","JAM",1989,51,42,1965,"Jamaica"
"17951","JOR",1989,663,42,1978,"Jordan"
"17952","JPN",1989,740,42,1922,"Japan"
"17953","KAZ",1989,705,42,1999,"Kazakhstan"
"17954","KEN",1989,501,42,1966,"Kenya"
"17955","KGZ",1989,703,42,1922,"Kyrgyzstan"
"17956","KHM",1989,NA,NA,NA,"Cambodia"
"17957","KOR",1989,732,42,1963,"South Korea"
"17958","KWT",1989,690,42,NA,"Kuwait"
"17959","LAO",1989,812,42,1999,"Laos"
"17960","LBN",1989,660,42,1963,"Lebanon"
"17961","LBR",1989,450,42,1943,"Liberia"
"17962","LBY",1989,620,42,1958,"Libya"
"17963","LKA",1989,780,42,NA,"Sri Lanka"
"17964","LSO",1989,570,42,NA,"Lesotho"
"17965","LTU",1989,368,42,1925,"Lithuania"
"17966","LUX",1989,212,42,1901,"Luxembourg"
"17967","LVA",1989,367,42,1924,"Latvia"
"17968","MAR",1989,600,42,1959,"Morocco"
"17969","MDA",1989,359,42,1993,"Moldova"
"17970","MDG",1989,580,42,1952,"Madagascar"
"17971","MEX",1989,70,42,1943,"Mexico"
"17972","MKD",1989,NA,NA,NA,"North Macedonia"
"17973","MLI",1989,432,42,1952,"Mali"
"17974","MMR",1989,775,42,1954,"Myanmar (Burma)"
"17975","MNE",1989,NA,NA,NA,"Montenegro"
"17976","MNG",1989,NA,NA,NA,"Mongolia"
"17977","MOZ",1989,NA,NA,NA,"Mozambique"
"17978","MRT",1989,435,42,1952,"Mauritania"
"17979","MUS",1989,590,42,NA,"Mauritius"
"17980","MWI",1989,553,42,NA,"Malawi"
"17981","MYS",1989,820,42,1951,"Malaysia"
"17982","NAM",1989,565,42,1994,"Namibia"
"17983","NER",1989,436,42,1952,"Niger"
"17984","NGA",1989,475,42,NA,"Nigeria"
"17985","NIC",1989,93,42,1956,"Nicaragua"
"17986","NLD",1989,210,42,1931,"Netherlands"
"17987","NOR",1989,385,42,1909,"Norway"
"17988","NPL",1989,790,42,NA,"Nepal"
"17989","NZL",1989,920,42,1938,"New Zealand"
"17990","OMN",1989,698,42,NA,"Oman"
"17991","PAK",1989,770,42,1962,"Pakistan"
"17992","PAN",1989,95,42,1941,"Panama"
"17993","PER",1989,135,42,1936,"Peru"
"17994","PHL",1989,840,42,1954,"Philippines"
"17995","PNG",1989,910,42,NA,"Papua New Guinea"
"17996","POL",1989,290,42,1920,"Poland"
"17997","PRK",1989,NA,NA,NA,"North Korea"
"17998","PRT",1989,235,42,1935,"Portugal"
"17999","PRY",1989,150,42,1943,"Paraguay"
"18000","QAT",1989,694,42,NA,"Qatar"
"18001","ROU",1989,360,42,1930,"Romania"
"18002","RUS",1989,365,42,1912,"Russia"
"18003","RWA",1989,517,42,NA,"Rwanda"
"18004","SAU",1989,670,42,NA,"Saudi Arabia"
"18005","SDN",1989,625,42,NA,"Sudan"
"18006","SEN",1989,433,42,1952,"Senegal"
"18007","SGP",1989,830,42,1953,"Singapore"
"18008","SLB",1989,940,42,NA,"Solomon Islands"
"18009","SLE",1989,451,42,NA,"Sierra Leone"
"18010","SLV",1989,92,42,1949,"El Salvador"
"18011","SOM",1989,NA,NA,NA,"Somalia"
"18012","SRB",1989,345,42,1922,"Serbia"
"18013","SSD",1989,NA,NA,NA,"South Sudan"
"18014","SUR",1989,NA,NA,NA,"Suriname"
"18015","SVK",1989,317,42,1888,"Slovakia"
"18016","SVN",1989,349,42,1922,"Slovenia"
"18017","SWE",1989,380,42,1891,"Sweden"
"18018","SWZ",1989,572,42,NA,"Eswatini"
"18019","SYR",1989,652,42,NA,"Syria"
"18020","TCD",1989,483,42,1952,"Chad"
"18021","TGO",1989,461,42,1956,"Togo"
"18022","THA",1989,800,42,1990,"Thailand"
"18023","TJK",1989,702,42,1997,"Tajikistan"
"18024","TKM",1989,701,42,1994,"Turkmenistan"
"18025","TLS",1989,NA,NA,NA,"Timor-Leste"
"18026","TTO",1989,52,42,1939,"Trinidad & Tobago"
"18027","TUN",1989,616,42,1960,"Tunisia"
"18028","TUR",1989,640,42,1945,"Turkey"
"18029","TZA",1989,510,42,1997,"Tanzania"
"18030","UGA",1989,500,42,NA,"Uganda"
"18031","UKR",1989,369,42,1912,"Ukraine"
"18032","URY",1989,165,42,1958,"Uruguay"
"18033","USA",1989,2,42,1965,"United States"
"18034","UZB",1989,704,42,1955,"Uzbekistan"
"18035","VEN",1989,101,42,1940,"Venezuela"
"18036","VNM",1989,816,42,1961,"Vietnam"
"18037","YEM",1989,679,42,NA,"Yemen"
"18038","ZAF",1989,560,42,2001,"South Africa"
"18039","ZMB",1989,551,42,1973,"Zambia"
"18040","ZWE",1989,552,42,NA,"Zimbabwe"
"18041","AFG",1990,NA,NA,NA,"Afghanistan"
"18042","AGO",1990,NA,NA,NA,"Angola"
"18043","ALB",1990,339,42,1947,"Albania"
"18044","ARE",1990,NA,NA,NA,"United Arab Emirates"
"18045","ARG",1990,160,42,1934,"Argentina"
"18046","ARM",1990,371,42,1912,"Armenia"
"18047","AUS",1990,900,42,1944,"Australia"
"18048","AUT",1990,305,42,1888,"Austria"
"18049","AZE",1990,373,42,1912,"Azerbaijan"
"18050","BDI",1990,516,42,NA,"Burundi"
"18051","BEL",1990,211,42,1894,"Belgium"
"18052","BEN",1990,434,42,1952,"Benin"
"18053","BFA",1990,439,42,1952,"Burkina Faso"
"18054","BGD",1990,771,42,1939,"Bangladesh"
"18055","BGR",1990,355,42,1918,"Bulgaria"
"18056","BHR",1990,692,42,NA,"Bahrain"
"18057","BIH",1990,NA,NA,NA,"Bosnia & Herzegovina"
"18058","BLR",1990,370,42,1955,"Belarus"
"18059","BOL",1990,145,42,1949,"Bolivia"
"18060","BRA",1990,140,42,1923,"Brazil"
"18061","BTN",1990,NA,NA,NA,"Bhutan"
"18062","BWA",1990,571,42,NA,"Botswana"
"18063","CAF",1990,482,42,1952,"Central African Republic"
"18064","CAN",1990,20,42,1996,"Canada"
"18065","CHE",1990,225,42,1911,"Switzerland"
"18066","CHL",1990,155,42,1924,"Chile"
"18067","CHN",1990,710,42,1951,"China"
"18068","CIV",1990,437,42,1955,"Côte d’Ivoire"
"18069","CMR",1990,471,42,1956,"Cameroon"
"18070","COD",1990,490,42,NA,"Congo - Kinshasa"
"18071","COG",1990,484,42,1956,"Congo - Brazzaville"
"18072","COL",1990,100,42,1938,"Colombia"
"18073","COM",1990,NA,NA,NA,"Comoros"
"18074","CPV",1990,402,42,1976,"Cape Verde"
"18075","CRI",1990,94,42,1941,"Costa Rica"
"18076","CUB",1990,40,42,1934,"Cuba"
"18077","CYP",1990,352,42,1957,"Cyprus"
"18078","CZE",1990,316,42,1888,"Czechia"
"18079","DEU",1990,255,42,1883,"Germany"
"18080","DJI",1990,522,42,1956,"Djibouti"
"18081","DNK",1990,390,42,1892,"Denmark"
"18082","DOM",1990,42,42,1947,"Dominican Republic"
"18083","DZA",1990,615,42,1949,"Algeria"
"18084","ECU",1990,130,42,1935,"Ecuador"
"18085","EGY",1990,651,42,1959,"Egypt"
"18086","ESP",1990,230,42,1929,"Spain"
"18087","EST",1990,366,42,1924,"Estonia"
"18088","ETH",1990,530,42,NA,"Ethiopia"
"18089","FIN",1990,375,42,1963,"Finland"
"18090","FJI",1990,950,42,NA,"Fiji"
"18091","FRA",1990,220,42,1928,"France"
"18092","GAB",1990,481,42,1952,"Gabon"
"18093","GBR",1990,200,42,1911,"United Kingdom"
"18094","GEO",1990,372,42,1964,"Georgia"
"18095","GHA",1990,452,42,2003,"Ghana"
"18096","GIN",1990,438,42,1960,"Guinea"
"18097","GMB",1990,420,42,NA,"Gambia"
"18098","GNB",1990,NA,NA,NA,"Guinea-Bissau"
"18099","GNQ",1990,411,42,1947,"Equatorial Guinea"
"18100","GRC",1990,350,42,1922,"Greece"
"18101","GTM",1990,90,42,1952,"Guatemala"
"18102","GUY",1990,110,42,1969,"Guyana"
"18103","HND",1990,91,42,1959,"Honduras"
"18104","HRV",1990,344,42,1954,"Croatia"
"18105","HTI",1990,41,42,NA,"Haiti"
"18106","HUN",1990,310,42,1891,"Hungary"
